INSTANCE,ITEMS,BINS,HEURISTICS,WASTE (OBJ)
GA-WF_EASY_100_088.bpp,100,23,"{'FFIT': 20, 'BFIT': 31, 'WFIT': 24, 'AWFIT': 25}",0.9108
GA-WF_EASY_100_008.bpp,100,28,"{'FFIT': 44, 'BFIT': 26, 'WFIT': 17, 'AWFIT': 13}",0.8557
GA-WF_EASY_100_008.bpp,100,27,"{'FFIT': 20, 'BFIT': 47, 'WFIT': 12, 'AWFIT': 21}",0.9127
GA-WF_EASY_100_008.bpp,100,28,"{'FFIT': 15, 'BFIT': 36, 'WFIT': 27, 'AWFIT': 22}",0.8555
GA-WF_EASY_100_008.bpp,100,28,"{'FFIT': 27, 'BFIT': 19, 'WFIT': 24, 'AWFIT': 30}",0.8558
GA-WF_EASY_100_008.bpp,100,28,"{'FFIT': 24, 'BFIT': 30, 'WFIT': 31, 'AWFIT': 15}",0.8559
GA-AWF_EASY_100_053.bpp,100,25,"{'FFIT': 26, 'BFIT': 31, 'WFIT': 27, 'AWFIT': 16}",0.9168
GA-AWF_EASY_100_053.bpp,100,26,"{'FFIT': 8, 'BFIT': 9, 'WFIT': 80, 'AWFIT': 3}",0.857
GA-AWF_EASY_100_053.bpp,100,25,"{'FFIT': 22, 'BFIT': 35, 'WFIT': 29, 'AWFIT': 14}",0.9133
GA-AWF_EASY_100_053.bpp,100,25,"{'FFIT': 19, 'BFIT': 39, 'WFIT': 27, 'AWFIT': 15}",0.9155
GA-AWF_EASY_100_053.bpp,100,25,"{'FFIT': 15, 'BFIT': 16, 'WFIT': 28, 'AWFIT': 41}",0.9158
GA-BF_EASY_100_062.bpp,100,25,"{'FFIT': 31, 'BFIT': 15, 'WFIT': 17, 'AWFIT': 37}",0.8397
GA-BF_EASY_100_062.bpp,100,25,"{'FFIT': 10, 'BFIT': 7, 'WFIT': 11, 'AWFIT': 72}",0.8482
GA-BF_EASY_100_062.bpp,100,25,"{'FFIT': 27, 'BFIT': 11, 'WFIT': 52, 'AWFIT': 10}",0.8493
GA-BF_EASY_100_062.bpp,100,27,"{'FFIT': 12, 'BFIT': 7, 'WFIT': 76, 'AWFIT': 5}",0.729
GA-BF_EASY_100_062.bpp,100,25,"{'FFIT': 17, 'BFIT': 24, 'WFIT': 47, 'AWFIT': 12}",0.8342
GA-BF_EASY_100_022.bpp,100,21,"{'FFIT': 33, 'BFIT': 30, 'WFIT': 17, 'AWFIT': 20}",0.905
GA-BF_EASY_100_022.bpp,100,22,"{'FFIT': 39, 'BFIT': 6, 'WFIT': 12, 'AWFIT': 43}",0.8265
GA-BF_EASY_100_022.bpp,100,22,"{'FFIT': 14, 'BFIT': 8, 'WFIT': 14, 'AWFIT': 64}",0.8259
GA-BF_EASY_100_022.bpp,100,22,"{'FFIT': 17, 'BFIT': 6, 'WFIT': 30, 'AWFIT': 47}",0.8264
GA-BF_EASY_100_022.bpp,100,21,"{'FFIT': 27, 'BFIT': 12, 'WFIT': 17, 'AWFIT': 44}",0.9049
GA-WF_EASY_100_070.bpp,100,26,"{'FFIT': 28, 'BFIT': 24, 'WFIT': 14, 'AWFIT': 34}",0.9189
GA-WF_EASY_100_070.bpp,100,27,"{'FFIT': 27, 'BFIT': 16, 'WFIT': 8, 'AWFIT': 49}",0.8597
GA-WF_EASY_100_070.bpp,100,26,"{'FFIT': 23, 'BFIT': 11, 'WFIT': 40, 'AWFIT': 26}",0.9264
GA-WF_EASY_100_070.bpp,100,27,"{'FFIT': 16, 'BFIT': 20, 'WFIT': 22, 'AWFIT': 42}",0.8606
GA-WF_EASY_100_070.bpp,100,27,"{'FFIT': 57, 'BFIT': 13, 'WFIT': 6, 'AWFIT': 24}",0.8611
GA-BF_EASY_100_015.bpp,100,25,"{'FFIT': 37, 'BFIT': 12, 'WFIT': 11, 'AWFIT': 40}",0.8321
GA-BF_EASY_100_015.bpp,100,25,"{'FFIT': 27, 'BFIT': 22, 'WFIT': 25, 'AWFIT': 26}",0.8315
GA-BF_EASY_100_015.bpp,100,25,"{'FFIT': 7, 'BFIT': 24, 'WFIT': 65, 'AWFIT': 4}",0.8319
GA-BF_EASY_100_015.bpp,100,25,"{'FFIT': 44, 'BFIT': 12, 'WFIT': 8, 'AWFIT': 36}",0.8304
GA-BF_EASY_100_015.bpp,100,25,"{'FFIT': 29, 'BFIT': 3, 'WFIT': 34, 'AWFIT': 34}",0.8298
GA-FF_EASY_100_084.bpp,100,25,"{'FFIT': 17, 'BFIT': 3, 'WFIT': 55, 'AWFIT': 25}",0.8449
GA-FF_EASY_100_084.bpp,100,25,"{'FFIT': 40, 'BFIT': 6, 'WFIT': 42, 'AWFIT': 12}",0.8487
GA-FF_EASY_100_084.bpp,100,25,"{'FFIT': 18, 'BFIT': 7, 'WFIT': 31, 'AWFIT': 44}",0.8486
GA-FF_EASY_100_084.bpp,100,25,"{'FFIT': 6, 'BFIT': 10, 'WFIT': 66, 'AWFIT': 18}",0.8412
GA-FF_EASY_100_084.bpp,100,24,"{'FFIT': 13, 'BFIT': 22, 'WFIT': 50, 'AWFIT': 15}",0.9098
GA-AWF_EASY_100_085.bpp,100,24,"{'FFIT': 26, 'BFIT': 20, 'WFIT': 52, 'AWFIT': 2}",0.8915
GA-AWF_EASY_100_085.bpp,100,24,"{'FFIT': 30, 'BFIT': 17, 'WFIT': 48, 'AWFIT': 5}",0.8915
GA-AWF_EASY_100_085.bpp,100,24,"{'FFIT': 43, 'BFIT': 19, 'WFIT': 33, 'AWFIT': 5}",0.8919
GA-AWF_EASY_100_085.bpp,100,24,"{'FFIT': 19, 'BFIT': 19, 'WFIT': 35, 'AWFIT': 27}",0.8923
GA-AWF_EASY_100_085.bpp,100,24,"{'FFIT': 3, 'BFIT': 61, 'WFIT': 33, 'AWFIT': 3}",0.8893
GA-BF_EASY_100_068.bpp,100,26,"{'FFIT': 8, 'BFIT': 7, 'WFIT': 80, 'AWFIT': 5}",0.7751
GA-BF_EASY_100_068.bpp,100,26,"{'FFIT': 6, 'BFIT': 10, 'WFIT': 57, 'AWFIT': 27}",0.7894
GA-BF_EASY_100_068.bpp,100,26,"{'FFIT': 8, 'BFIT': 10, 'WFIT': 74, 'AWFIT': 8}",0.7888
GA-BF_EASY_100_068.bpp,100,26,"{'FFIT': 58, 'BFIT': 6, 'WFIT': 27, 'AWFIT': 9}",0.7886
GA-BF_EASY_100_068.bpp,100,26,"{'FFIT': 9, 'BFIT': 3, 'WFIT': 87, 'AWFIT': 1}",0.7748
GA-FF_EASY_100_025.bpp,100,19,"{'FFIT': 25, 'BFIT': 25, 'WFIT': 28, 'AWFIT': 22}",0.9083
GA-FF_EASY_100_025.bpp,100,19,"{'FFIT': 67, 'BFIT': 12, 'WFIT': 11, 'AWFIT': 10}",0.9
GA-FF_EASY_100_025.bpp,100,19,"{'FFIT': 25, 'BFIT': 41, 'WFIT': 15, 'AWFIT': 19}",0.9011
GA-FF_EASY_100_025.bpp,100,19,"{'FFIT': 38, 'BFIT': 18, 'WFIT': 21, 'AWFIT': 23}",0.9082
GA-FF_EASY_100_025.bpp,100,19,"{'FFIT': 28, 'BFIT': 16, 'WFIT': 24, 'AWFIT': 32}",0.9083
GA-FF_EASY_100_050.bpp,100,21,"{'FFIT': 27, 'BFIT': 6, 'WFIT': 20, 'AWFIT': 47}",0.9095
GA-FF_EASY_100_050.bpp,100,21,"{'FFIT': 4, 'BFIT': 3, 'WFIT': 1, 'AWFIT': 92}",0.8997
GA-FF_EASY_100_050.bpp,100,21,"{'FFIT': 28, 'BFIT': 13, 'WFIT': 11, 'AWFIT': 48}",0.9005
GA-FF_EASY_100_050.bpp,100,21,"{'FFIT': 11, 'BFIT': 5, 'WFIT': 51, 'AWFIT': 33}",0.8999
GA-FF_EASY_100_050.bpp,100,21,"{'FFIT': 22, 'BFIT': 1, 'WFIT': 73, 'AWFIT': 4}",0.9001
GA-WF_EASY_100_048.bpp,100,29,"{'FFIT': 20, 'BFIT': 16, 'WFIT': 44, 'AWFIT': 20}",0.8629
GA-WF_EASY_100_048.bpp,100,29,"{'FFIT': 30, 'BFIT': 14, 'WFIT': 14, 'AWFIT': 42}",0.8622
GA-WF_EASY_100_048.bpp,100,29,"{'FFIT': 23, 'BFIT': 12, 'WFIT': 9, 'AWFIT': 56}",0.8623
GA-WF_EASY_100_048.bpp,100,29,"{'FFIT': 52, 'BFIT': 22, 'WFIT': 12, 'AWFIT': 14}",0.8625
GA-WF_EASY_100_048.bpp,100,29,"{'FFIT': 17, 'BFIT': 20, 'WFIT': 13, 'AWFIT': 50}",0.8668
GA-WF_EASY_100_095.bpp,100,29,"{'FFIT': 43, 'BFIT': 9, 'WFIT': 35, 'AWFIT': 13}",0.8664
GA-WF_EASY_100_095.bpp,100,29,"{'FFIT': 30, 'BFIT': 13, 'WFIT': 48, 'AWFIT': 9}",0.8636
GA-WF_EASY_100_095.bpp,100,29,"{'FFIT': 55, 'BFIT': 16, 'WFIT': 18, 'AWFIT': 11}",0.8639
GA-WF_EASY_100_095.bpp,100,29,"{'FFIT': 21, 'BFIT': 19, 'WFIT': 21, 'AWFIT': 39}",0.8664
GA-WF_EASY_100_095.bpp,100,29,"{'FFIT': 28, 'BFIT': 13, 'WFIT': 24, 'AWFIT': 35}",0.8643
GA-FF_EASY_100_038.bpp,100,25,"{'FFIT': 28, 'BFIT': 37, 'WFIT': 3, 'AWFIT': 32}",0.9123
GA-FF_EASY_100_038.bpp,100,25,"{'FFIT': 40, 'BFIT': 27, 'WFIT': 4, 'AWFIT': 29}",0.9124
GA-FF_EASY_100_038.bpp,100,26,"{'FFIT': 6, 'BFIT': 3, 'WFIT': 12, 'AWFIT': 79}",0.8631
GA-FF_EASY_100_038.bpp,100,26,"{'FFIT': 2, 'BFIT': 4, 'WFIT': 88, 'AWFIT': 6}",0.8454
GA-FF_EASY_100_038.bpp,100,25,"{'FFIT': 45, 'BFIT': 31, 'WFIT': 8, 'AWFIT': 16}",0.9153
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 10, 'BFIT': 8, 'WFIT': 16, 'AWFIT': 66}",0.8519
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 50, 'BFIT': 14, 'WFIT': 8, 'AWFIT': 28}",0.8517
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 11, 'BFIT': 3, 'WFIT': 15, 'AWFIT': 71}",0.8524
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 9, 'BFIT': 9, 'WFIT': 8, 'AWFIT': 74}",0.8519
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 7, 'BFIT': 2, 'WFIT': 7, 'AWFIT': 84}",0.8509
GA-AWF_EASY_100_048.bpp,100,27,"{'FFIT': 6, 'BFIT': 1, 'WFIT': 73, 'AWFIT': 20}",0.8142
GA-AWF_EASY_100_048.bpp,100,26,"{'FFIT': 18, 'BFIT': 28, 'WFIT': 25, 'AWFIT': 29}",0.8853
GA-AWF_EASY_100_048.bpp,100,27,"{'FFIT': 75, 'BFIT': 2, 'WFIT': 3, 'AWFIT': 20}",0.8218
GA-AWF_EASY_100_048.bpp,100,27,"{'FFIT': 74, 'BFIT': 3, 'WFIT': 6, 'AWFIT': 17}",0.8218
GA-AWF_EASY_100_048.bpp,100,27,"{'FFIT': 86, 'BFIT': 3, 'WFIT': 2, 'AWFIT': 9}",0.8219
GA-WF_EASY_100_013.bpp,100,26,"{'FFIT': 19, 'BFIT': 21, 'WFIT': 25, 'AWFIT': 35}",0.8576
GA-WF_EASY_100_013.bpp,100,26,"{'FFIT': 18, 'BFIT': 21, 'WFIT': 30, 'AWFIT': 31}",0.8578
GA-WF_EASY_100_013.bpp,100,26,"{'FFIT': 24, 'BFIT': 24, 'WFIT': 29, 'AWFIT': 23}",0.8576
GA-WF_EASY_100_013.bpp,100,26,"{'FFIT': 30, 'BFIT': 23, 'WFIT': 23, 'AWFIT': 24}",0.8582
GA-WF_EASY_100_013.bpp,100,26,"{'FFIT': 20, 'BFIT': 22, 'WFIT': 18, 'AWFIT': 40}",0.8582
GA-BF_EASY_100_067.bpp,100,27,"{'FFIT': 11, 'BFIT': 4, 'WFIT': 67, 'AWFIT': 18}",0.7906
GA-BF_EASY_100_067.bpp,100,27,"{'FFIT': 10, 'BFIT': 21, 'WFIT': 9, 'AWFIT': 60}",0.792
GA-BF_EASY_100_067.bpp,100,27,"{'FFIT': 6, 'BFIT': 38, 'WFIT': 10, 'AWFIT': 46}",0.792
GA-BF_EASY_100_067.bpp,100,26,"{'FFIT': 8, 'BFIT': 43, 'WFIT': 15, 'AWFIT': 34}",0.8558
GA-BF_EASY_100_067.bpp,100,26,"{'FFIT': 29, 'BFIT': 42, 'WFIT': 12, 'AWFIT': 17}",0.8548
GA-BF_EASY_100_033.bpp,100,24,"{'FFIT': 27, 'BFIT': 26, 'WFIT': 3, 'AWFIT': 44}",0.9082
GA-BF_EASY_100_033.bpp,100,25,"{'FFIT': 3, 'BFIT': 2, 'WFIT': 12, 'AWFIT': 83}",0.8364
GA-BF_EASY_100_033.bpp,100,25,"{'FFIT': 8, 'BFIT': 15, 'WFIT': 14, 'AWFIT': 63}",0.8379
GA-BF_EASY_100_033.bpp,100,25,"{'FFIT': 4, 'BFIT': 12, 'WFIT': 58, 'AWFIT': 26}",0.8337
GA-BF_EASY_100_033.bpp,100,25,"{'FFIT': 59, 'BFIT': 22, 'WFIT': 0, 'AWFIT': 19}",0.8426
GA-AWF_EASY_100_046.bpp,100,28,"{'FFIT': 22, 'BFIT': 51, 'WFIT': 14, 'AWFIT': 13}",0.8904
GA-AWF_EASY_100_046.bpp,100,28,"{'FFIT': 5, 'BFIT': 6, 'WFIT': 64, 'AWFIT': 25}",0.8785
GA-AWF_EASY_100_046.bpp,100,29,"{'FFIT': 11, 'BFIT': 2, 'WFIT': 53, 'AWFIT': 34}",0.8323
GA-AWF_EASY_100_046.bpp,100,29,"{'FFIT': 22, 'BFIT': 10, 'WFIT': 42, 'AWFIT': 26}",0.8311
GA-AWF_EASY_100_046.bpp,100,29,"{'FFIT': 18, 'BFIT': 31, 'WFIT': 32, 'AWFIT': 19}",0.8334
GA-AWF_EASY_100_022.bpp,100,26,"{'FFIT': 36, 'BFIT': 49, 'WFIT': 10, 'AWFIT': 5}",0.9181
GA-AWF_EASY_100_022.bpp,100,27,"{'FFIT': 15, 'BFIT': 14, 'WFIT': 67, 'AWFIT': 4}",0.8569
GA-AWF_EASY_100_022.bpp,100,27,"{'FFIT': 59, 'BFIT': 13, 'WFIT': 8, 'AWFIT': 20}",0.8563
GA-AWF_EASY_100_022.bpp,100,27,"{'FFIT': 15, 'BFIT': 74, 'WFIT': 3, 'AWFIT': 8}",0.8565
GA-AWF_EASY_100_022.bpp,100,27,"{'FFIT': 31, 'BFIT': 8, 'WFIT': 54, 'AWFIT': 7}",0.8566
GA-FF_EASY_100_057.bpp,100,21,"{'FFIT': 27, 'BFIT': 37, 'WFIT': 24, 'AWFIT': 12}",0.9075
GA-FF_EASY_100_057.bpp,100,21,"{'FFIT': 39, 'BFIT': 14, 'WFIT': 13, 'AWFIT': 34}",0.9083
GA-FF_EASY_100_057.bpp,100,21,"{'FFIT': 21, 'BFIT': 7, 'WFIT': 2, 'AWFIT': 70}",0.9075
GA-FF_EASY_100_057.bpp,100,21,"{'FFIT': 14, 'BFIT': 8, 'WFIT': 30, 'AWFIT': 48}",0.9052
GA-FF_EASY_100_057.bpp,100,21,"{'FFIT': 10, 'BFIT': 14, 'WFIT': 65, 'AWFIT': 11}",0.9057
GA-WF_EASY_100_015.bpp,100,27,"{'FFIT': 15, 'BFIT': 8, 'WFIT': 24, 'AWFIT': 53}",0.797
GA-WF_EASY_100_015.bpp,100,27,"{'FFIT': 13, 'BFIT': 20, 'WFIT': 9, 'AWFIT': 58}",0.7965
GA-WF_EASY_100_015.bpp,100,27,"{'FFIT': 28, 'BFIT': 17, 'WFIT': 6, 'AWFIT': 49}",0.7969
GA-WF_EASY_100_015.bpp,100,27,"{'FFIT': 25, 'BFIT': 55, 'WFIT': 11, 'AWFIT': 9}",0.7958
GA-WF_EASY_100_015.bpp,100,27,"{'FFIT': 6, 'BFIT': 25, 'WFIT': 18, 'AWFIT': 51}",0.7964
GA-BF_EASY_100_058.bpp,100,23,"{'FFIT': 52, 'BFIT': 6, 'WFIT': 6, 'AWFIT': 36}",0.8334
GA-BF_EASY_100_058.bpp,100,23,"{'FFIT': 9, 'BFIT': 23, 'WFIT': 10, 'AWFIT': 58}",0.8339
GA-BF_EASY_100_058.bpp,100,23,"{'FFIT': 10, 'BFIT': 20, 'WFIT': 39, 'AWFIT': 31}",0.8352
GA-BF_EASY_100_058.bpp,100,23,"{'FFIT': 22, 'BFIT': 17, 'WFIT': 42, 'AWFIT': 19}",0.84
GA-BF_EASY_100_058.bpp,100,23,"{'FFIT': 59, 'BFIT': 15, 'WFIT': 12, 'AWFIT': 14}",0.8362
GA-AWF_EASY_100_079.bpp,100,27,"{'FFIT': 30, 'BFIT': 28, 'WFIT': 13, 'AWFIT': 29}",0.878
GA-AWF_EASY_100_079.bpp,100,27,"{'FFIT': 31, 'BFIT': 18, 'WFIT': 33, 'AWFIT': 18}",0.8826
GA-AWF_EASY_100_079.bpp,100,26,"{'FFIT': 36, 'BFIT': 36, 'WFIT': 4, 'AWFIT': 24}",0.9462
GA-AWF_EASY_100_079.bpp,100,27,"{'FFIT': 40, 'BFIT': 8, 'WFIT': 8, 'AWFIT': 44}",0.8779
GA-AWF_EASY_100_079.bpp,100,26,"{'FFIT': 9, 'BFIT': 36, 'WFIT': 17, 'AWFIT': 38}",0.9462
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 5, 'BFIT': 1, 'WFIT': 46, 'AWFIT': 48}",0.8224
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 29, 'BFIT': 20, 'WFIT': 4, 'AWFIT': 47}",0.8253
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 38, 'BFIT': 32, 'WFIT': 8, 'AWFIT': 22}",0.8328
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 36, 'BFIT': 4, 'WFIT': 9, 'AWFIT': 51}",0.8241
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 32, 'BFIT': 14, 'WFIT': 11, 'AWFIT': 43}",0.8232
GA-FF_EASY_100_079.bpp,100,24,"{'FFIT': 21, 'BFIT': 20, 'WFIT': 38, 'AWFIT': 21}",0.9134
GA-FF_EASY_100_079.bpp,100,24,"{'FFIT': 71, 'BFIT': 14, 'WFIT': 4, 'AWFIT': 11}",0.9139
GA-FF_EASY_100_079.bpp,100,25,"{'FFIT': 61, 'BFIT': 25, 'WFIT': 8, 'AWFIT': 6}",0.86
GA-FF_EASY_100_079.bpp,100,24,"{'FFIT': 58, 'BFIT': 34, 'WFIT': 5, 'AWFIT': 3}",0.9139
GA-FF_EASY_100_079.bpp,100,25,"{'FFIT': 18, 'BFIT': 49, 'WFIT': 13, 'AWFIT': 20}",0.8599
GA-FF_EASY_100_068.bpp,100,27,"{'FFIT': 6, 'BFIT': 17, 'WFIT': 66, 'AWFIT': 11}",0.8387
GA-FF_EASY_100_068.bpp,100,28,"{'FFIT': 8, 'BFIT': 17, 'WFIT': 14, 'AWFIT': 61}",0.7888
GA-FF_EASY_100_068.bpp,100,26,"{'FFIT': 22, 'BFIT': 34, 'WFIT': 23, 'AWFIT': 21}",0.9031
GA-FF_EASY_100_068.bpp,100,26,"{'FFIT': 28, 'BFIT': 12, 'WFIT': 10, 'AWFIT': 50}",0.909
GA-FF_EASY_100_068.bpp,100,27,"{'FFIT': 6, 'BFIT': 16, 'WFIT': 61, 'AWFIT': 17}",0.8365
GA-FF_EASY_100_088.bpp,100,25,"{'FFIT': 22, 'BFIT': 9, 'WFIT': 5, 'AWFIT': 64}",0.9175
GA-FF_EASY_100_088.bpp,100,25,"{'FFIT': 1, 'BFIT': 39, 'WFIT': 57, 'AWFIT': 3}",0.8984
GA-FF_EASY_100_088.bpp,100,26,"{'FFIT': 2, 'BFIT': 56, 'WFIT': 7, 'AWFIT': 35}",0.8544
GA-FF_EASY_100_088.bpp,100,25,"{'FFIT': 53, 'BFIT': 25, 'WFIT': 6, 'AWFIT': 16}",0.909
GA-FF_EASY_100_088.bpp,100,25,"{'FFIT': 2, 'BFIT': 14, 'WFIT': 73, 'AWFIT': 11}",0.898
GA-WF_EASY_100_067.bpp,100,29,"{'FFIT': 30, 'BFIT': 28, 'WFIT': 22, 'AWFIT': 20}",0.9245
GA-WF_EASY_100_067.bpp,100,30,"{'FFIT': 26, 'BFIT': 29, 'WFIT': 32, 'AWFIT': 13}",0.8666
GA-WF_EASY_100_067.bpp,100,29,"{'FFIT': 63, 'BFIT': 16, 'WFIT': 14, 'AWFIT': 7}",0.9239
GA-WF_EASY_100_067.bpp,100,30,"{'FFIT': 61, 'BFIT': 24, 'WFIT': 7, 'AWFIT': 8}",0.8647
GA-WF_EASY_100_067.bpp,100,30,"{'FFIT': 44, 'BFIT': 40, 'WFIT': 6, 'AWFIT': 10}",0.8648
GA-BF_EASY_100_003.bpp,100,18,"{'FFIT': 25, 'BFIT': 22, 'WFIT': 10, 'AWFIT': 43}",0.8849
GA-BF_EASY_100_003.bpp,100,19,"{'FFIT': 17, 'BFIT': 37, 'WFIT': 6, 'AWFIT': 40}",0.8084
GA-BF_EASY_100_003.bpp,100,18,"{'FFIT': 47, 'BFIT': 20, 'WFIT': 10, 'AWFIT': 23}",0.8856
GA-BF_EASY_100_003.bpp,100,19,"{'FFIT': 3, 'BFIT': 14, 'WFIT': 76, 'AWFIT': 7}",0.8046
GA-BF_EASY_100_003.bpp,100,19,"{'FFIT': 42, 'BFIT': 9, 'WFIT': 13, 'AWFIT': 36}",0.809
GA-AWF_EASY_100_064.bpp,100,22,"{'FFIT': 3, 'BFIT': 67, 'WFIT': 5, 'AWFIT': 25}",0.9041
GA-AWF_EASY_100_064.bpp,100,22,"{'FFIT': 4, 'BFIT': 18, 'WFIT': 52, 'AWFIT': 26}",0.9043
GA-AWF_EASY_100_064.bpp,100,22,"{'FFIT': 22, 'BFIT': 11, 'WFIT': 29, 'AWFIT': 38}",0.9076
GA-AWF_EASY_100_064.bpp,100,22,"{'FFIT': 4, 'BFIT': 13, 'WFIT': 59, 'AWFIT': 24}",0.9057
GA-AWF_EASY_100_064.bpp,100,22,"{'FFIT': 58, 'BFIT': 11, 'WFIT': 9, 'AWFIT': 22}",0.9039
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 30, 'BFIT': 50, 'WFIT': 13, 'AWFIT': 7}",0.9096
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 27, 'BFIT': 39, 'WFIT': 33, 'AWFIT': 1}",0.9097
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 45, 'BFIT': 36, 'WFIT': 12, 'AWFIT': 7}",0.9118
