INSTANCE,ITEMS,BINS,HEURISTICS,WASTE (OBJ)
GA-WF_EASY_100_056.bpp,100,31,"{'FFIT': 24, 'BFIT': 37, 'WFIT': 24, 'AWFIT': 15}",0.8689
GA-WF_EASY_100_056.bpp,100,30,"{'FFIT': 18, 'BFIT': 32, 'WFIT': 27, 'AWFIT': 23}",0.9254
GA-WF_EASY_100_056.bpp,100,31,"{'FFIT': 41, 'BFIT': 21, 'WFIT': 19, 'AWFIT': 19}",0.8696
GA-FF_EASY_100_070.bpp,100,24,"{'FFIT': 56, 'BFIT': 20, 'WFIT': 16, 'AWFIT': 8}",0.9087
GA-FF_EASY_100_070.bpp,100,24,"{'FFIT': 38, 'BFIT': 34, 'WFIT': 9, 'AWFIT': 19}",0.9075
GA-FF_EASY_100_070.bpp,100,24,"{'FFIT': 24, 'BFIT': 22, 'WFIT': 34, 'AWFIT': 20}",0.9037
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 32, 'BFIT': 28, 'WFIT': 22, 'AWFIT': 18}",0.9067
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 37, 'BFIT': 28, 'WFIT': 21, 'AWFIT': 14}",0.9071
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 29, 'BFIT': 23, 'WFIT': 24, 'AWFIT': 24}",0.9067
GA-WF_EASY_100_073.bpp,100,29,"{'FFIT': 50, 'BFIT': 26, 'WFIT': 17, 'AWFIT': 7}",0.8123
GA-WF_EASY_100_073.bpp,100,28,"{'FFIT': 52, 'BFIT': 26, 'WFIT': 17, 'AWFIT': 5}",0.8732
GA-WF_EASY_100_073.bpp,100,29,"{'FFIT': 19, 'BFIT': 33, 'WFIT': 23, 'AWFIT': 25}",0.8132
GA-WF_EASY_100_037.bpp,100,31,"{'FFIT': 64, 'BFIT': 19, 'WFIT': 12, 'AWFIT': 5}",0.8234
GA-WF_EASY_100_037.bpp,100,31,"{'FFIT': 43, 'BFIT': 23, 'WFIT': 19, 'AWFIT': 15}",0.8238
GA-WF_EASY_100_037.bpp,100,31,"{'FFIT': 52, 'BFIT': 13, 'WFIT': 18, 'AWFIT': 17}",0.8235
GA-AWF_EASY_100_061.bpp,100,28,"{'FFIT': 64, 'BFIT': 18, 'WFIT': 13, 'AWFIT': 5}",0.8645
GA-AWF_EASY_100_061.bpp,100,28,"{'FFIT': 59, 'BFIT': 19, 'WFIT': 11, 'AWFIT': 11}",0.8647
GA-AWF_EASY_100_061.bpp,100,28,"{'FFIT': 50, 'BFIT': 29, 'WFIT': 13, 'AWFIT': 8}",0.865
GA-BF_EASY_100_016.bpp,100,25,"{'FFIT': 46, 'BFIT': 13, 'WFIT': 30, 'AWFIT': 11}",0.8527
GA-BF_EASY_100_016.bpp,100,24,"{'FFIT': 39, 'BFIT': 28, 'WFIT': 27, 'AWFIT': 6}",0.9166
GA-BF_EASY_100_016.bpp,100,25,"{'FFIT': 34, 'BFIT': 31, 'WFIT': 22, 'AWFIT': 13}",0.8461
GA-FF_EASY_100_086.bpp,100,23,"{'FFIT': 36, 'BFIT': 26, 'WFIT': 21, 'AWFIT': 17}",0.9105
GA-FF_EASY_100_086.bpp,100,23,"{'FFIT': 33, 'BFIT': 31, 'WFIT': 20, 'AWFIT': 16}",0.9189
GA-FF_EASY_100_086.bpp,100,23,"{'FFIT': 42, 'BFIT': 31, 'WFIT': 15, 'AWFIT': 12}",0.9216
GA-WF_EASY_100_004.bpp,100,25,"{'FFIT': 66, 'BFIT': 19, 'WFIT': 10, 'AWFIT': 5}",0.8413
GA-WF_EASY_100_004.bpp,100,25,"{'FFIT': 56, 'BFIT': 20, 'WFIT': 10, 'AWFIT': 14}",0.8405
GA-WF_EASY_100_004.bpp,100,25,"{'FFIT': 23, 'BFIT': 45, 'WFIT': 17, 'AWFIT': 15}",0.8401
GA-AWF_EASY_100_065.bpp,100,29,"{'FFIT': 64, 'BFIT': 26, 'WFIT': 7, 'AWFIT': 3}",0.8669
GA-AWF_EASY_100_065.bpp,100,29,"{'FFIT': 40, 'BFIT': 27, 'WFIT': 22, 'AWFIT': 11}",0.867
GA-AWF_EASY_100_065.bpp,100,29,"{'FFIT': 56, 'BFIT': 23, 'WFIT': 12, 'AWFIT': 9}",0.867
GA-AWF_EASY_100_001.bpp,100,22,"{'FFIT': 54, 'BFIT': 21, 'WFIT': 11, 'AWFIT': 14}",0.9074
GA-AWF_EASY_100_001.bpp,100,22,"{'FFIT': 46, 'BFIT': 31, 'WFIT': 19, 'AWFIT': 4}",0.9065
GA-AWF_EASY_100_001.bpp,100,22,"{'FFIT': 30, 'BFIT': 34, 'WFIT': 24, 'AWFIT': 12}",0.9049
GA-BF_EASY_100_024.bpp,100,26,"{'FFIT': 32, 'BFIT': 28, 'WFIT': 13, 'AWFIT': 27}",0.8994
GA-BF_EASY_100_024.bpp,100,26,"{'FFIT': 24, 'BFIT': 29, 'WFIT': 10, 'AWFIT': 37}",0.8997
GA-BF_EASY_100_024.bpp,100,27,"{'FFIT': 27, 'BFIT': 25, 'WFIT': 20, 'AWFIT': 28}",0.8464
GA-FF_EASY_100_038.bpp,100,25,"{'FFIT': 21, 'BFIT': 23, 'WFIT': 29, 'AWFIT': 27}",0.9124
GA-FF_EASY_100_038.bpp,100,25,"{'FFIT': 32, 'BFIT': 11, 'WFIT': 33, 'AWFIT': 24}",0.9122
GA-FF_EASY_100_038.bpp,100,25,"{'FFIT': 22, 'BFIT': 23, 'WFIT': 27, 'AWFIT': 28}",0.9153
GA-BF_EASY_100_032.bpp,100,22,"{'FFIT': 69, 'BFIT': 15, 'WFIT': 11, 'AWFIT': 5}",0.829
GA-BF_EASY_100_032.bpp,100,22,"{'FFIT': 54, 'BFIT': 27, 'WFIT': 12, 'AWFIT': 7}",0.8487
GA-BF_EASY_100_032.bpp,100,22,"{'FFIT': 41, 'BFIT': 27, 'WFIT': 21, 'AWFIT': 11}",0.8488
GA-BF_EASY_100_092.bpp,100,24,"{'FFIT': 65, 'BFIT': 20, 'WFIT': 10, 'AWFIT': 5}",0.9147
GA-BF_EASY_100_092.bpp,100,24,"{'FFIT': 51, 'BFIT': 28, 'WFIT': 14, 'AWFIT': 7}",0.9154
GA-BF_EASY_100_092.bpp,100,25,"{'FFIT': 48, 'BFIT': 30, 'WFIT': 15, 'AWFIT': 7}",0.8608
GA-BF_EASY_100_044.bpp,100,24,"{'FFIT': 55, 'BFIT': 21, 'WFIT': 16, 'AWFIT': 8}",0.9208
GA-BF_EASY_100_044.bpp,100,24,"{'FFIT': 43, 'BFIT': 32, 'WFIT': 15, 'AWFIT': 10}",0.9206
GA-BF_EASY_100_044.bpp,100,24,"{'FFIT': 45, 'BFIT': 22, 'WFIT': 19, 'AWFIT': 14}",0.9204
GA-WF_EASY_100_050.bpp,100,27,"{'FFIT': 48, 'BFIT': 26, 'WFIT': 15, 'AWFIT': 11}",0.8509
GA-WF_EASY_100_050.bpp,100,27,"{'FFIT': 35, 'BFIT': 24, 'WFIT': 29, 'AWFIT': 12}",0.8506
GA-WF_EASY_100_050.bpp,100,27,"{'FFIT': 22, 'BFIT': 34, 'WFIT': 31, 'AWFIT': 13}",0.85
GA-AWF_EASY_100_079.bpp,100,27,"{'FFIT': 52, 'BFIT': 33, 'WFIT': 9, 'AWFIT': 6}",0.8788
GA-AWF_EASY_100_079.bpp,100,27,"{'FFIT': 37, 'BFIT': 30, 'WFIT': 16, 'AWFIT': 17}",0.8791
GA-AWF_EASY_100_079.bpp,100,27,"{'FFIT': 22, 'BFIT': 34, 'WFIT': 34, 'AWFIT': 10}",0.8823
GA-FF_EASY_100_003.bpp,100,24,"{'FFIT': 23, 'BFIT': 20, 'WFIT': 34, 'AWFIT': 23}",0.914
GA-FF_EASY_100_003.bpp,100,24,"{'FFIT': 21, 'BFIT': 13, 'WFIT': 39, 'AWFIT': 27}",0.9148
GA-FF_EASY_100_003.bpp,100,24,"{'FFIT': 20, 'BFIT': 6, 'WFIT': 44, 'AWFIT': 30}",0.9132
GA-AWF_EASY_100_073.bpp,100,25,"{'FFIT': 38, 'BFIT': 16, 'WFIT': 28, 'AWFIT': 18}",0.9104
GA-AWF_EASY_100_073.bpp,100,25,"{'FFIT': 26, 'BFIT': 20, 'WFIT': 25, 'AWFIT': 29}",0.9108
GA-AWF_EASY_100_073.bpp,100,25,"{'FFIT': 31, 'BFIT': 15, 'WFIT': 21, 'AWFIT': 33}",0.9099
GA-BF_EASY_100_021.bpp,100,25,"{'FFIT': 53, 'BFIT': 27, 'WFIT': 10, 'AWFIT': 10}",0.9164
GA-BF_EASY_100_021.bpp,100,26,"{'FFIT': 45, 'BFIT': 22, 'WFIT': 17, 'AWFIT': 16}",0.852
GA-BF_EASY_100_021.bpp,100,25,"{'FFIT': 43, 'BFIT': 23, 'WFIT': 23, 'AWFIT': 11}",0.908
GA-BF_EASY_100_087.bpp,100,25,"{'FFIT': 33, 'BFIT': 12, 'WFIT': 34, 'AWFIT': 21}",0.863
GA-BF_EASY_100_087.bpp,100,26,"{'FFIT': 33, 'BFIT': 3, 'WFIT': 33, 'AWFIT': 31}",0.7964
GA-BF_EASY_100_087.bpp,100,25,"{'FFIT': 35, 'BFIT': 5, 'WFIT': 32, 'AWFIT': 28}",0.8533
GA-BF_EASY_100_039.bpp,100,25,"{'FFIT': 38, 'BFIT': 26, 'WFIT': 21, 'AWFIT': 15}",0.8488
GA-BF_EASY_100_039.bpp,100,26,"{'FFIT': 30, 'BFIT': 22, 'WFIT': 30, 'AWFIT': 18}",0.797
GA-BF_EASY_100_039.bpp,100,26,"{'FFIT': 30, 'BFIT': 18, 'WFIT': 23, 'AWFIT': 29}",0.7965
GA-AWF_EASY_100_014.bpp,100,23,"{'FFIT': 35, 'BFIT': 22, 'WFIT': 13, 'AWFIT': 30}",0.9019
GA-AWF_EASY_100_014.bpp,100,23,"{'FFIT': 31, 'BFIT': 17, 'WFIT': 20, 'AWFIT': 32}",0.9017
GA-AWF_EASY_100_014.bpp,100,23,"{'FFIT': 47, 'BFIT': 12, 'WFIT': 18, 'AWFIT': 23}",0.9045
GA-BF_EASY_100_047.bpp,100,13,"{'FFIT': 61, 'BFIT': 18, 'WFIT': 16, 'AWFIT': 5}",0.862
GA-BF_EASY_100_047.bpp,100,13,"{'FFIT': 50, 'BFIT': 21, 'WFIT': 18, 'AWFIT': 11}",0.8495
GA-BF_EASY_100_047.bpp,100,13,"{'FFIT': 28, 'BFIT': 39, 'WFIT': 25, 'AWFIT': 8}",0.8606
GA-AWF_EASY_100_007.bpp,100,26,"{'FFIT': 43, 'BFIT': 20, 'WFIT': 16, 'AWFIT': 21}",0.8554
GA-AWF_EASY_100_007.bpp,100,26,"{'FFIT': 35, 'BFIT': 24, 'WFIT': 15, 'AWFIT': 26}",0.8548
GA-AWF_EASY_100_007.bpp,100,26,"{'FFIT': 29, 'BFIT': 29, 'WFIT': 24, 'AWFIT': 18}",0.8554
GA-FF_EASY_100_061.bpp,100,15,"{'FFIT': 62, 'BFIT': 21, 'WFIT': 9, 'AWFIT': 8}",0.9817
GA-FF_EASY_100_061.bpp,100,15,"{'FFIT': 35, 'BFIT': 39, 'WFIT': 10, 'AWFIT': 16}",0.9817
GA-FF_EASY_100_061.bpp,100,15,"{'FFIT': 57, 'BFIT': 12, 'WFIT': 14, 'AWFIT': 17}",0.9817
GA-FF_EASY_100_016.bpp,100,26,"{'FFIT': 50, 'BFIT': 20, 'WFIT': 11, 'AWFIT': 19}",0.8774
GA-FF_EASY_100_016.bpp,100,26,"{'FFIT': 33, 'BFIT': 26, 'WFIT': 17, 'AWFIT': 24}",0.8905
GA-FF_EASY_100_016.bpp,100,26,"{'FFIT': 33, 'BFIT': 21, 'WFIT': 24, 'AWFIT': 22}",0.8921
GA-WF_EASY_100_083.bpp,100,28,"{'FFIT': 35, 'BFIT': 29, 'WFIT': 22, 'AWFIT': 14}",0.8471
GA-WF_EASY_100_083.bpp,100,28,"{'FFIT': 34, 'BFIT': 22, 'WFIT': 23, 'AWFIT': 21}",0.847
GA-WF_EASY_100_083.bpp,100,28,"{'FFIT': 25, 'BFIT': 18, 'WFIT': 32, 'AWFIT': 25}",0.8409
GA-FF_EASY_100_004.bpp,100,24,"{'FFIT': 48, 'BFIT': 17, 'WFIT': 19, 'AWFIT': 16}",0.9062
GA-FF_EASY_100_004.bpp,100,24,"{'FFIT': 39, 'BFIT': 13, 'WFIT': 22, 'AWFIT': 26}",0.9127
GA-FF_EASY_100_004.bpp,100,24,"{'FFIT': 36, 'BFIT': 15, 'WFIT': 22, 'AWFIT': 27}",0.9128
GA-BF_EASY_100_076.bpp,100,19,"{'FFIT': 65, 'BFIT': 18, 'WFIT': 11, 'AWFIT': 6}",0.8193
GA-BF_EASY_100_076.bpp,100,19,"{'FFIT': 47, 'BFIT': 20, 'WFIT': 21, 'AWFIT': 12}",0.8176
GA-BF_EASY_100_076.bpp,100,19,"{'FFIT': 44, 'BFIT': 13, 'WFIT': 24, 'AWFIT': 19}",0.8183
GA-AWF_EASY_100_037.bpp,100,28,"{'FFIT': 36, 'BFIT': 39, 'WFIT': 22, 'AWFIT': 3}",0.8554
GA-AWF_EASY_100_037.bpp,100,27,"{'FFIT': 37, 'BFIT': 34, 'WFIT': 19, 'AWFIT': 10}",0.9118
GA-AWF_EASY_100_037.bpp,100,28,"{'FFIT': 18, 'BFIT': 39, 'WFIT': 27, 'AWFIT': 16}",0.8557
GA-WF_EASY_100_089.bpp,100,33,"{'FFIT': 54, 'BFIT': 30, 'WFIT': 8, 'AWFIT': 8}",0.824
GA-WF_EASY_100_089.bpp,100,32,"{'FFIT': 36, 'BFIT': 32, 'WFIT': 15, 'AWFIT': 17}",0.87
GA-WF_EASY_100_089.bpp,100,33,"{'FFIT': 26, 'BFIT': 37, 'WFIT': 28, 'AWFIT': 9}",0.824
GA-WF_EASY_100_009.bpp,100,29,"{'FFIT': 54, 'BFIT': 18, 'WFIT': 15, 'AWFIT': 13}",0.8644
GA-WF_EASY_100_009.bpp,100,29,"{'FFIT': 44, 'BFIT': 24, 'WFIT': 12, 'AWFIT': 20}",0.8645
GA-WF_EASY_100_009.bpp,100,28,"{'FFIT': 60, 'BFIT': 18, 'WFIT': 15, 'AWFIT': 7}",0.9201
GA-WF_EASY_100_002.bpp,100,27,"{'FFIT': 44, 'BFIT': 17, 'WFIT': 21, 'AWFIT': 18}",0.8631
GA-WF_EASY_100_002.bpp,100,27,"{'FFIT': 34, 'BFIT': 32, 'WFIT': 12, 'AWFIT': 22}",0.8632
GA-WF_EASY_100_002.bpp,100,27,"{'FFIT': 25, 'BFIT': 27, 'WFIT': 27, 'AWFIT': 21}",0.8644
GA-BF_EASY_100_046.bpp,100,21,"{'FFIT': 48, 'BFIT': 27, 'WFIT': 14, 'AWFIT': 11}",0.9049
GA-BF_EASY_100_046.bpp,100,21,"{'FFIT': 35, 'BFIT': 32, 'WFIT': 23, 'AWFIT': 10}",0.9054
GA-BF_EASY_100_046.bpp,100,22,"{'FFIT': 24, 'BFIT': 27, 'WFIT': 31, 'AWFIT': 18}",0.8376
GA-WF_EASY_100_014.bpp,100,25,"{'FFIT': 47, 'BFIT': 23, 'WFIT': 19, 'AWFIT': 11}",0.9132
GA-WF_EASY_100_014.bpp,100,25,"{'FFIT': 55, 'BFIT': 21, 'WFIT': 10, 'AWFIT': 14}",0.9141
GA-WF_EASY_100_014.bpp,100,25,"{'FFIT': 49, 'BFIT': 32, 'WFIT': 4, 'AWFIT': 15}",0.9142
GA-AWF_EASY_100_098.bpp,100,24,"{'FFIT': 27, 'BFIT': 24, 'WFIT': 27, 'AWFIT': 22}",0.9077
GA-AWF_EASY_100_098.bpp,100,24,"{'FFIT': 30, 'BFIT': 32, 'WFIT': 28, 'AWFIT': 10}",0.9081
GA-AWF_EASY_100_098.bpp,100,24,"{'FFIT': 20, 'BFIT': 24, 'WFIT': 38, 'AWFIT': 18}",0.9084
GA-FF_EASY_100_012.bpp,100,26,"{'FFIT': 29, 'BFIT': 11, 'WFIT': 38, 'AWFIT': 22}",0.9119
GA-FF_EASY_100_012.bpp,100,26,"{'FFIT': 15, 'BFIT': 14, 'WFIT': 41, 'AWFIT': 30}",0.9114
GA-FF_EASY_100_012.bpp,100,27,"{'FFIT': 19, 'BFIT': 12, 'WFIT': 45, 'AWFIT': 24}",0.8637
GA-AWF_EASY_100_086.bpp,100,25,"{'FFIT': 29, 'BFIT': 15, 'WFIT': 32, 'AWFIT': 24}",0.9141
GA-AWF_EASY_100_086.bpp,100,25,"{'FFIT': 31, 'BFIT': 23, 'WFIT': 31, 'AWFIT': 15}",0.9142
GA-AWF_EASY_100_086.bpp,100,26,"{'FFIT': 22, 'BFIT': 21, 'WFIT': 30, 'AWFIT': 27}",0.8559
GA-AWF_EASY_100_069.bpp,100,18,"{'FFIT': 66, 'BFIT': 20, 'WFIT': 8, 'AWFIT': 6}",0.9023
GA-AWF_EASY_100_069.bpp,100,18,"{'FFIT': 70, 'BFIT': 16, 'WFIT': 8, 'AWFIT': 6}",0.905
GA-AWF_EASY_100_069.bpp,100,18,"{'FFIT': 55, 'BFIT': 17, 'WFIT': 11, 'AWFIT': 17}",0.9042
GA-BF_EASY_100_055.bpp,100,16,"{'FFIT': 58, 'BFIT': 20, 'WFIT': 9, 'AWFIT': 13}",0.8846
GA-BF_EASY_100_055.bpp,100,16,"{'FFIT': 50, 'BFIT': 25, 'WFIT': 20, 'AWFIT': 5}",0.893
GA-BF_EASY_100_055.bpp,100,16,"{'FFIT': 41, 'BFIT': 20, 'WFIT': 15, 'AWFIT': 24}",0.8943
GA-BF_EASY_100_090.bpp,100,19,"{'FFIT': 34, 'BFIT': 27, 'WFIT': 24, 'AWFIT': 15}",0.8112
GA-BF_EASY_100_090.bpp,100,18,"{'FFIT': 42, 'BFIT': 28, 'WFIT': 13, 'AWFIT': 17}",0.8984
GA-BF_EASY_100_090.bpp,100,19,"{'FFIT': 17, 'BFIT': 33, 'WFIT': 35, 'AWFIT': 15}",0.8169
GA-WF_EASY_100_077.bpp,100,30,"{'FFIT': 43, 'BFIT': 20, 'WFIT': 16, 'AWFIT': 21}",0.8646
GA-WF_EASY_100_077.bpp,100,29,"{'FFIT': 50, 'BFIT': 26, 'WFIT': 17, 'AWFIT': 7}",0.9272
GA-WF_EASY_100_077.bpp,100,30,"{'FFIT': 27, 'BFIT': 23, 'WFIT': 28, 'AWFIT': 22}",0.8647
GA-BF_EASY_100_014.bpp,100,22,"{'FFIT': 46, 'BFIT': 13, 'WFIT': 19, 'AWFIT': 22}",0.8321
GA-BF_EASY_100_014.bpp,100,22,"{'FFIT': 14, 'BFIT': 19, 'WFIT': 27, 'AWFIT': 40}",0.8322
GA-BF_EASY_100_014.bpp,100,22,"{'FFIT': 16, 'BFIT': 28, 'WFIT': 23, 'AWFIT': 33}",0.8344
GA-BF_EASY_100_083.bpp,100,18,"{'FFIT': 60, 'BFIT': 15, 'WFIT': 13, 'AWFIT': 12}",0.893
GA-BF_EASY_100_083.bpp,100,19,"{'FFIT': 47, 'BFIT': 30, 'WFIT': 11, 'AWFIT': 12}",0.8134
GA-BF_EASY_100_083.bpp,100,19,"{'FFIT': 42, 'BFIT': 19, 'WFIT': 25, 'AWFIT': 14}",0.8132
GA-AWF_EASY_100_084.bpp,100,30,"{'FFIT': 32, 'BFIT': 22, 'WFIT': 23, 'AWFIT': 23}",0.8812
GA-AWF_EASY_100_084.bpp,100,30,"{'FFIT': 29, 'BFIT': 31, 'WFIT': 19, 'AWFIT': 21}",0.8813
GA-AWF_EASY_100_084.bpp,100,30,"{'FFIT': 19, 'BFIT': 31, 'WFIT': 24, 'AWFIT': 26}",0.8831
GA-WF_EASY_100_052.bpp,100,25,"{'FFIT': 24, 'BFIT': 30, 'WFIT': 30, 'AWFIT': 16}",0.9149
GA-WF_EASY_100_052.bpp,100,26,"{'FFIT': 30, 'BFIT': 19, 'WFIT': 33, 'AWFIT': 18}",0.8543
GA-WF_EASY_100_052.bpp,100,25,"{'FFIT': 33, 'BFIT': 27, 'WFIT': 26, 'AWFIT': 14}",0.9152
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 26, 'BFIT': 22, 'WFIT': 26, 'AWFIT': 26}",0.8238
GA-BF_EASY_100_037.bpp,100,21,"{'FFIT': 28, 'BFIT': 22, 'WFIT': 22, 'AWFIT': 28}",0.9088
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 20, 'BFIT': 29, 'WFIT': 32, 'AWFIT': 19}",0.8264
GA-WF_EASY_100_064.bpp,100,31,"{'FFIT': 44, 'BFIT': 25, 'WFIT': 22, 'AWFIT': 9}",0.9293
GA-WF_EASY_100_064.bpp,100,32,"{'FFIT': 44, 'BFIT': 28, 'WFIT': 19, 'AWFIT': 9}",0.8729
GA-WF_EASY_100_064.bpp,100,32,"{'FFIT': 42, 'BFIT': 24, 'WFIT': 24, 'AWFIT': 10}",0.8728
GA-WF_EASY_100_031.bpp,100,26,"{'FFIT': 44, 'BFIT': 22, 'WFIT': 18, 'AWFIT': 16}",0.9214
GA-WF_EASY_100_031.bpp,100,27,"{'FFIT': 49, 'BFIT': 10, 'WFIT': 14, 'AWFIT': 27}",0.8598
GA-WF_EASY_100_031.bpp,100,27,"{'FFIT': 43, 'BFIT': 20, 'WFIT': 15, 'AWFIT': 22}",0.8588
