INSTANCE,ITEMS,BINS,HEURISTICS,WASTE (OBJ)
GA-FF_EASY_100_033.bpp,100,23,"{'FFIT': 11.0, 'BFIT': 10.0, 'WFIT': 77.0, 'AWFIT': 2.0}",0.9081
GA-FF_EASY_100_033.bpp,100,23,"{'FFIT': 5.0, 'BFIT': 38.0, 'WFIT': 24.0, 'AWFIT': 33.0}",0.9073
GA-FF_EASY_100_033.bpp,100,24,"{'FFIT': 47.0, 'BFIT': 1.0, 'WFIT': 6.0, 'AWFIT': 46.0}",0.8505
GA-FF_EASY_100_095.bpp,100,25,"{'FFIT': 23.0, 'BFIT': 60.0, 'WFIT': 11.0, 'AWFIT': 6.0}",0.8976
GA-FF_EASY_100_095.bpp,100,26,"{'FFIT': 7.0, 'BFIT': 5.0, 'WFIT': 84.0, 'AWFIT': 4.0}",0.8431
GA-FF_EASY_100_095.bpp,100,25,"{'FFIT': 38.0, 'BFIT': 6.0, 'WFIT': 17.0, 'AWFIT': 39.0}",0.9029
GA-FF_EASY_100_095.bpp,100,26,"{'FFIT': 19.0, 'BFIT': 55.0, 'WFIT': 21.0, 'AWFIT': 5.0}",0.8428
GA-FF_EASY_100_095.bpp,100,25,"{'FFIT': 43.0, 'BFIT': 7.0, 'WFIT': 21.0, 'AWFIT': 29.0}",0.9011
GA-BF_EASY_100_085.bpp,100,20,"{'FFIT': 17.0, 'BFIT': 4.0, 'WFIT': 51.0, 'AWFIT': 28.0}",0.8222
GA-BF_EASY_100_085.bpp,100,20,"{'FFIT': 52.0, 'BFIT': 13.0, 'WFIT': 12.0, 'AWFIT': 23.0}",0.823
GA-BF_EASY_100_085.bpp,100,19,"{'FFIT': 27.0, 'BFIT': 5.0, 'WFIT': 43.0, 'AWFIT': 25.0}",0.8995
GA-BF_EASY_100_085.bpp,100,19,"{'FFIT': 23.0, 'BFIT': 21.0, 'WFIT': 43.0, 'AWFIT': 13.0}",0.9
GA-BF_EASY_100_085.bpp,100,19,"{'FFIT': 36.0, 'BFIT': 30.0, 'WFIT': 16.0, 'AWFIT': 18.0}",0.8995
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 35.0, 'BFIT': 21.0, 'WFIT': 18.0, 'AWFIT': 26.0}",0.906
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 22.0, 'BFIT': 27.0, 'WFIT': 32.0, 'AWFIT': 19.0}",0.9062
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 23.0, 'BFIT': 8.0, 'WFIT': 32.0, 'AWFIT': 37.0}",0.9059
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 38.0, 'BFIT': 5.0, 'WFIT': 41.0, 'AWFIT': 16.0}",0.9066
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 32.0, 'BFIT': 19.0, 'WFIT': 26.0, 'AWFIT': 23.0}",0.9057
GA-AWF_EASY_100_012.bpp,100,24,"{'FFIT': 35.0, 'BFIT': 18.0, 'WFIT': 30.0, 'AWFIT': 17.0}",0.9204
GA-AWF_EASY_100_012.bpp,100,24,"{'FFIT': 18.0, 'BFIT': 19.0, 'WFIT': 46.0, 'AWFIT': 17.0}",0.9136
GA-AWF_EASY_100_012.bpp,100,24,"{'FFIT': 13.0, 'BFIT': 30.0, 'WFIT': 38.0, 'AWFIT': 19.0}",0.9131
GA-AWF_EASY_100_012.bpp,100,24,"{'FFIT': 14.0, 'BFIT': 12.0, 'WFIT': 31.0, 'AWFIT': 43.0}",0.9136
GA-AWF_EASY_100_012.bpp,100,24,"{'FFIT': 14.0, 'BFIT': 9.0, 'WFIT': 33.0, 'AWFIT': 44.0}",0.9134
GA-BF_EASY_100_092.bpp,100,25,"{'FFIT': 17.0, 'BFIT': 37.0, 'WFIT': 14.0, 'AWFIT': 32.0}",0.8608
GA-BF_EASY_100_092.bpp,100,25,"{'FFIT': 29.0, 'BFIT': 20.0, 'WFIT': 39.0, 'AWFIT': 12.0}",0.8474
GA-BF_EASY_100_092.bpp,100,25,"{'FFIT': 31.0, 'BFIT': 27.0, 'WFIT': 37.0, 'AWFIT': 5.0}",0.8451
GA-BF_EASY_100_092.bpp,100,25,"{'FFIT': 24.0, 'BFIT': 30.0, 'WFIT': 40.0, 'AWFIT': 6.0}",0.8615
GA-BF_EASY_100_092.bpp,100,24,"{'FFIT': 23.0, 'BFIT': 46.0, 'WFIT': 13.0, 'AWFIT': 18.0}",0.9197
GA-FF_EASY_100_078.bpp,100,30,"{'FFIT': 44.0, 'BFIT': 6.0, 'WFIT': 37.0, 'AWFIT': 13.0}",0.8907
GA-FF_EASY_100_078.bpp,100,31,"{'FFIT': 9.0, 'BFIT': 17.0, 'WFIT': 63.0, 'AWFIT': 11.0}",0.8352
GA-FF_EASY_100_078.bpp,100,30,"{'FFIT': 8.0, 'BFIT': 47.0, 'WFIT': 15.0, 'AWFIT': 30.0}",0.8975
GA-FF_EASY_100_078.bpp,100,31,"{'FFIT': 12.0, 'BFIT': 12.0, 'WFIT': 34.0, 'AWFIT': 42.0}",0.843
GA-FF_EASY_100_078.bpp,100,30,"{'FFIT': 34.0, 'BFIT': 4.0, 'WFIT': 55.0, 'AWFIT': 7.0}",0.8912
GA-WF_EASY_100_065.bpp,100,26,"{'FFIT': 12.0, 'BFIT': 7.0, 'WFIT': 62.0, 'AWFIT': 19.0}",0.8585
GA-WF_EASY_100_065.bpp,100,26,"{'FFIT': 34.0, 'BFIT': 31.0, 'WFIT': 1.0, 'AWFIT': 34.0}",0.8576
GA-WF_EASY_100_065.bpp,100,26,"{'FFIT': 72.0, 'BFIT': 1.0, 'WFIT': 10.0, 'AWFIT': 17.0}",0.8577
GA-WF_EASY_100_065.bpp,100,26,"{'FFIT': 5.0, 'BFIT': 61.0, 'WFIT': 2.0, 'AWFIT': 32.0}",0.8575
GA-WF_EASY_100_065.bpp,100,26,"{'FFIT': 4.0, 'BFIT': 74.0, 'WFIT': 1.0, 'AWFIT': 21.0}",0.8576
GA-FF_EASY_100_026.bpp,100,27,"{'FFIT': 16.0, 'BFIT': 33.0, 'WFIT': 34.0, 'AWFIT': 17.0}",0.9233
GA-FF_EASY_100_026.bpp,100,27,"{'FFIT': 31.0, 'BFIT': 37.0, 'WFIT': 20.0, 'AWFIT': 12.0}",0.9233
GA-FF_EASY_100_026.bpp,100,28,"{'FFIT': 33.0, 'BFIT': 23.0, 'WFIT': 27.0, 'AWFIT': 17.0}",0.8657
GA-FF_EASY_100_026.bpp,100,28,"{'FFIT': 39.0, 'BFIT': 30.0, 'WFIT': 19.0, 'AWFIT': 12.0}",0.8653
GA-FF_EASY_100_026.bpp,100,28,"{'FFIT': 50.0, 'BFIT': 11.0, 'WFIT': 19.0, 'AWFIT': 20.0}",0.8654
GA-WF_EASY_100_061.bpp,100,32,"{'FFIT': 10.0, 'BFIT': 17.0, 'WFIT': 17.0, 'AWFIT': 56.0}",0.8848
GA-WF_EASY_100_061.bpp,100,32,"{'FFIT': 29.0, 'BFIT': 12.0, 'WFIT': 24.0, 'AWFIT': 35.0}",0.8845
GA-WF_EASY_100_061.bpp,100,32,"{'FFIT': 40.0, 'BFIT': 21.0, 'WFIT': 28.0, 'AWFIT': 11.0}",0.8845
GA-WF_EASY_100_061.bpp,100,32,"{'FFIT': 56.0, 'BFIT': 2.0, 'WFIT': 32.0, 'AWFIT': 10.0}",0.8851
GA-WF_EASY_100_061.bpp,100,31,"{'FFIT': 12.0, 'BFIT': 12.0, 'WFIT': 15.0, 'AWFIT': 61.0}",0.9291
GA-AWF_EASY_100_082.bpp,100,25,"{'FFIT': 14.0, 'BFIT': 43.0, 'WFIT': 6.0, 'AWFIT': 37.0}",0.8816
GA-AWF_EASY_100_082.bpp,100,25,"{'FFIT': 7.0, 'BFIT': 41.0, 'WFIT': 10.0, 'AWFIT': 42.0}",0.8816
GA-AWF_EASY_100_082.bpp,100,25,"{'FFIT': 12.0, 'BFIT': 5.0, 'WFIT': 48.0, 'AWFIT': 35.0}",0.8814
GA-AWF_EASY_100_082.bpp,100,25,"{'FFIT': 19.0, 'BFIT': 26.0, 'WFIT': 26.0, 'AWFIT': 29.0}",0.8873
GA-AWF_EASY_100_082.bpp,100,25,"{'FFIT': 20.0, 'BFIT': 33.0, 'WFIT': 11.0, 'AWFIT': 36.0}",0.8815
GA-WF_EASY_100_084.bpp,100,28,"{'FFIT': 39.0, 'BFIT': 16.0, 'WFIT': 32.0, 'AWFIT': 13.0}",0.9172
GA-WF_EASY_100_084.bpp,100,29,"{'FFIT': 12.0, 'BFIT': 49.0, 'WFIT': 18.0, 'AWFIT': 21.0}",0.8616
GA-WF_EASY_100_084.bpp,100,28,"{'FFIT': 24.0, 'BFIT': 17.0, 'WFIT': 40.0, 'AWFIT': 19.0}",0.9171
GA-WF_EASY_100_084.bpp,100,29,"{'FFIT': 13.0, 'BFIT': 8.0, 'WFIT': 33.0, 'AWFIT': 46.0}",0.8612
GA-WF_EASY_100_084.bpp,100,28,"{'FFIT': 31.0, 'BFIT': 20.0, 'WFIT': 20.0, 'AWFIT': 29.0}",0.9167
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 42.0, 'BFIT': 8.0, 'WFIT': 21.0, 'AWFIT': 29.0}",0.9075
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 63.0, 'BFIT': 2.0, 'WFIT': 15.0, 'AWFIT': 20.0}",0.9101
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 39.0, 'BFIT': 5.0, 'WFIT': 29.0, 'AWFIT': 27.0}",0.9071
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 40.0, 'BFIT': 23.0, 'WFIT': 9.0, 'AWFIT': 28.0}",0.9107
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 29.0, 'BFIT': 23.0, 'WFIT': 20.0, 'AWFIT': 28.0}",0.9103
GA-AWF_EASY_100_018.bpp,100,25,"{'FFIT': 43.0, 'BFIT': 19.0, 'WFIT': 27.0, 'AWFIT': 11.0}",0.9117
GA-AWF_EASY_100_018.bpp,100,25,"{'FFIT': 40.0, 'BFIT': 26.0, 'WFIT': 21.0, 'AWFIT': 13.0}",0.9113
GA-AWF_EASY_100_018.bpp,100,26,"{'FFIT': 15.0, 'BFIT': 18.0, 'WFIT': 61.0, 'AWFIT': 6.0}",0.8476
GA-AWF_EASY_100_018.bpp,100,25,"{'FFIT': 10.0, 'BFIT': 26.0, 'WFIT': 62.0, 'AWFIT': 2.0}",0.9123
GA-AWF_EASY_100_018.bpp,100,25,"{'FFIT': 66.0, 'BFIT': 15.0, 'WFIT': 3.0, 'AWFIT': 16.0}",0.911
GA-WF_EASY_100_046.bpp,100,29,"{'FFIT': 45.0, 'BFIT': 5.0, 'WFIT': 42.0, 'AWFIT': 8.0}",0.9098
GA-WF_EASY_100_046.bpp,100,30,"{'FFIT': 41.0, 'BFIT': 6.0, 'WFIT': 30.0, 'AWFIT': 23.0}",0.8573
GA-WF_EASY_100_046.bpp,100,30,"{'FFIT': 44.0, 'BFIT': 10.0, 'WFIT': 29.0, 'AWFIT': 17.0}",0.8577
GA-WF_EASY_100_046.bpp,100,30,"{'FFIT': 21.0, 'BFIT': 10.0, 'WFIT': 34.0, 'AWFIT': 35.0}",0.8587
GA-WF_EASY_100_046.bpp,100,30,"{'FFIT': 17.0, 'BFIT': 4.0, 'WFIT': 36.0, 'AWFIT': 43.0}",0.8585
GA-WF_EASY_100_033.bpp,100,29,"{'FFIT': 41.0, 'BFIT': 11.0, 'WFIT': 35.0, 'AWFIT': 13.0}",0.8763
GA-WF_EASY_100_033.bpp,100,29,"{'FFIT': 30.0, 'BFIT': 22.0, 'WFIT': 33.0, 'AWFIT': 15.0}",0.8767
GA-WF_EASY_100_033.bpp,100,28,"{'FFIT': 41.0, 'BFIT': 11.0, 'WFIT': 25.0, 'AWFIT': 23.0}",0.9242
GA-WF_EASY_100_033.bpp,100,29,"{'FFIT': 22.0, 'BFIT': 31.0, 'WFIT': 21.0, 'AWFIT': 26.0}",0.8755
GA-WF_EASY_100_033.bpp,100,28,"{'FFIT': 27.0, 'BFIT': 26.0, 'WFIT': 35.0, 'AWFIT': 12.0}",0.9239
GA-WF_EASY_100_076.bpp,100,30,"{'FFIT': 40.0, 'BFIT': 15.0, 'WFIT': 12.0, 'AWFIT': 33.0}",0.8767
GA-WF_EASY_100_076.bpp,100,30,"{'FFIT': 41.0, 'BFIT': 21.0, 'WFIT': 15.0, 'AWFIT': 23.0}",0.8758
GA-WF_EASY_100_076.bpp,100,30,"{'FFIT': 47.0, 'BFIT': 14.0, 'WFIT': 29.0, 'AWFIT': 10.0}",0.8768
GA-WF_EASY_100_076.bpp,100,29,"{'FFIT': 54.0, 'BFIT': 21.0, 'WFIT': 18.0, 'AWFIT': 7.0}",0.9305
GA-WF_EASY_100_076.bpp,100,30,"{'FFIT': 52.0, 'BFIT': 20.0, 'WFIT': 13.0, 'AWFIT': 15.0}",0.8763
GA-WF_EASY_100_059.bpp,100,31,"{'FFIT': 59.0, 'BFIT': 14.0, 'WFIT': 9.0, 'AWFIT': 18.0}",0.8778
GA-WF_EASY_100_059.bpp,100,32,"{'FFIT': 15.0, 'BFIT': 5.0, 'WFIT': 76.0, 'AWFIT': 4.0}",0.8264
GA-WF_EASY_100_059.bpp,100,31,"{'FFIT': 33.0, 'BFIT': 32.0, 'WFIT': 9.0, 'AWFIT': 26.0}",0.8696
GA-WF_EASY_100_059.bpp,100,30,"{'FFIT': 27.0, 'BFIT': 9.0, 'WFIT': 57.0, 'AWFIT': 7.0}",0.9271
GA-WF_EASY_100_059.bpp,100,31,"{'FFIT': 6.0, 'BFIT': 70.0, 'WFIT': 22.0, 'AWFIT': 2.0}",0.8701
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 42.0, 'BFIT': 19.0, 'WFIT': 12.0, 'AWFIT': 27.0}",0.9123
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 22.0, 'BFIT': 43.0, 'WFIT': 7.0, 'AWFIT': 28.0}",0.9123
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 19.0, 'BFIT': 23.0, 'WFIT': 53.0, 'AWFIT': 5.0}",0.9119
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 12.0, 'BFIT': 22.0, 'WFIT': 1.0, 'AWFIT': 65.0}",0.9095
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 22.0, 'BFIT': 23.0, 'WFIT': 3.0, 'AWFIT': 52.0}",0.9097
GA-WF_EASY_100_064.bpp,100,32,"{'FFIT': 45.0, 'BFIT': 34.0, 'WFIT': 13.0, 'AWFIT': 8.0}",0.873
GA-WF_EASY_100_064.bpp,100,32,"{'FFIT': 30.0, 'BFIT': 40.0, 'WFIT': 18.0, 'AWFIT': 12.0}",0.8734
GA-WF_EASY_100_064.bpp,100,32,"{'FFIT': 43.0, 'BFIT': 18.0, 'WFIT': 14.0, 'AWFIT': 25.0}",0.873
GA-WF_EASY_100_064.bpp,100,32,"{'FFIT': 38.0, 'BFIT': 17.0, 'WFIT': 29.0, 'AWFIT': 16.0}",0.8859
GA-WF_EASY_100_064.bpp,100,32,"{'FFIT': 20.0, 'BFIT': 41.0, 'WFIT': 17.0, 'AWFIT': 22.0}",0.8742
GA-FF_EASY_100_087.bpp,100,26,"{'FFIT': 47.0, 'BFIT': 7.0, 'WFIT': 22.0, 'AWFIT': 24.0}",0.903
GA-FF_EASY_100_087.bpp,100,26,"{'FFIT': 67.0, 'BFIT': 29.0, 'WFIT': 1.0, 'AWFIT': 3.0}",0.9133
GA-FF_EASY_100_087.bpp,100,26,"{'FFIT': 32.0, 'BFIT': 4.0, 'WFIT': 44.0, 'AWFIT': 20.0}",0.9032
GA-FF_EASY_100_087.bpp,100,27,"{'FFIT': 11.0, 'BFIT': 1.0, 'WFIT': 42.0, 'AWFIT': 46.0}",0.8469
GA-FF_EASY_100_087.bpp,100,27,"{'FFIT': 43.0, 'BFIT': 8.0, 'WFIT': 43.0, 'AWFIT': 6.0}",0.8508
GA-FF_EASY_100_039.bpp,100,28,"{'FFIT': 13.0, 'BFIT': 50.0, 'WFIT': 30.0, 'AWFIT': 7.0}",0.9158
GA-FF_EASY_100_039.bpp,100,29,"{'FFIT': 29.0, 'BFIT': 16.0, 'WFIT': 18.0, 'AWFIT': 37.0}",0.8567
GA-FF_EASY_100_039.bpp,100,29,"{'FFIT': 30.0, 'BFIT': 35.0, 'WFIT': 20.0, 'AWFIT': 15.0}",0.8565
GA-FF_EASY_100_039.bpp,100,28,"{'FFIT': 15.0, 'BFIT': 29.0, 'WFIT': 47.0, 'AWFIT': 9.0}",0.8997
GA-FF_EASY_100_039.bpp,100,28,"{'FFIT': 17.0, 'BFIT': 45.0, 'WFIT': 30.0, 'AWFIT': 8.0}",0.9018
GA-BF_EASY_100_066.bpp,100,29,"{'FFIT': 35.0, 'BFIT': 25.0, 'WFIT': 21.0, 'AWFIT': 19.0}",0.8211
GA-BF_EASY_100_066.bpp,100,29,"{'FFIT': 21.0, 'BFIT': 39.0, 'WFIT': 27.0, 'AWFIT': 13.0}",0.8157
GA-BF_EASY_100_066.bpp,100,29,"{'FFIT': 36.0, 'BFIT': 23.0, 'WFIT': 6.0, 'AWFIT': 35.0}",0.8203
GA-BF_EASY_100_066.bpp,100,29,"{'FFIT': 53.0, 'BFIT': 26.0, 'WFIT': 4.0, 'AWFIT': 17.0}",0.8216
GA-BF_EASY_100_066.bpp,100,28,"{'FFIT': 34.0, 'BFIT': 20.0, 'WFIT': 31.0, 'AWFIT': 15.0}",0.8683
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 10.0, 'BFIT': 13.0, 'WFIT': 52.0, 'AWFIT': 25.0}",0.9107
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 70.0, 'BFIT': 20.0, 'WFIT': 6.0, 'AWFIT': 4.0}",0.8984
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 39.0, 'BFIT': 56.0, 'WFIT': 4.0, 'AWFIT': 1.0}",0.8985
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 21.0, 'BFIT': 73.0, 'WFIT': 4.0, 'AWFIT': 2.0}",0.8985
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 17.0, 'BFIT': 34.0, 'WFIT': 5.0, 'AWFIT': 44.0}",0.8995
GA-FF_EASY_100_022.bpp,100,24,"{'FFIT': 31.0, 'BFIT': 54.0, 'WFIT': 4.0, 'AWFIT': 11.0}",0.893
GA-FF_EASY_100_022.bpp,100,24,"{'FFIT': 32.0, 'BFIT': 40.0, 'WFIT': 9.0, 'AWFIT': 19.0}",0.893
GA-FF_EASY_100_022.bpp,100,24,"{'FFIT': 5.0, 'BFIT': 43.0, 'WFIT': 40.0, 'AWFIT': 12.0}",0.9073
GA-FF_EASY_100_022.bpp,100,24,"{'FFIT': 16.0, 'BFIT': 23.0, 'WFIT': 39.0, 'AWFIT': 22.0}",0.8947
GA-FF_EASY_100_022.bpp,100,24,"{'FFIT': 29.0, 'BFIT': 48.0, 'WFIT': 7.0, 'AWFIT': 16.0}",0.893
GA-BF_EASY_100_084.bpp,100,21,"{'FFIT': 44.0, 'BFIT': 6.0, 'WFIT': 23.0, 'AWFIT': 27.0}",0.8282
GA-BF_EASY_100_084.bpp,100,20,"{'FFIT': 30.0, 'BFIT': 29.0, 'WFIT': 28.0, 'AWFIT': 13.0}",0.9036
GA-BF_EASY_100_084.bpp,100,21,"{'FFIT': 32.0, 'BFIT': 27.0, 'WFIT': 10.0, 'AWFIT': 31.0}",0.8267
GA-BF_EASY_100_084.bpp,100,21,"{'FFIT': 19.0, 'BFIT': 11.0, 'WFIT': 51.0, 'AWFIT': 19.0}",0.8225
GA-BF_EASY_100_084.bpp,100,21,"{'FFIT': 26.0, 'BFIT': 33.0, 'WFIT': 8.0, 'AWFIT': 33.0}",0.8263
GA-FF_EASY_100_062.bpp,100,24,"{'FFIT': 28.0, 'BFIT': 10.0, 'WFIT': 50.0, 'AWFIT': 12.0}",0.8459
GA-FF_EASY_100_062.bpp,100,24,"{'FFIT': 16.0, 'BFIT': 8.0, 'WFIT': 52.0, 'AWFIT': 24.0}",0.8343
GA-FF_EASY_100_062.bpp,100,23,"{'FFIT': 26.0, 'BFIT': 42.0, 'WFIT': 9.0, 'AWFIT': 23.0}",0.9085
GA-FF_EASY_100_062.bpp,100,24,"{'FFIT': 63.0, 'BFIT': 23.0, 'WFIT': 3.0, 'AWFIT': 11.0}",0.8461
GA-FF_EASY_100_062.bpp,100,24,"{'FFIT': 16.0, 'BFIT': 20.0, 'WFIT': 8.0, 'AWFIT': 56.0}",0.8473
GA-FF_EASY_100_056.bpp,100,23,"{'FFIT': 34.0, 'BFIT': 19.0, 'WFIT': 4.0, 'AWFIT': 43.0}",0.9056
GA-FF_EASY_100_056.bpp,100,24,"{'FFIT': 40.0, 'BFIT': 55.0, 'WFIT': 1.0, 'AWFIT': 4.0}",0.8411
GA-FF_EASY_100_056.bpp,100,23,"{'FFIT': 8.0, 'BFIT': 16.0, 'WFIT': 12.0, 'AWFIT': 64.0}",0.9001
GA-FF_EASY_100_056.bpp,100,23,"{'FFIT': 5.0, 'BFIT': 11.0, 'WFIT': 72.0, 'AWFIT': 12.0}",0.9012
GA-FF_EASY_100_056.bpp,100,24,"{'FFIT': 41.0, 'BFIT': 53.0, 'WFIT': 2.0, 'AWFIT': 4.0}",0.8411
GA-BF_EASY_100_071.bpp,100,28,"{'FFIT': 19.0, 'BFIT': 36.0, 'WFIT': 29.0, 'AWFIT': 16.0}",0.7996
GA-BF_EASY_100_071.bpp,100,27,"{'FFIT': 27.0, 'BFIT': 49.0, 'WFIT': 6.0, 'AWFIT': 18.0}",0.8676
GA-BF_EASY_100_071.bpp,100,28,"{'FFIT': 15.0, 'BFIT': 23.0, 'WFIT': 25.0, 'AWFIT': 37.0}",0.7986
GA-BF_EASY_100_071.bpp,100,28,"{'FFIT': 6.0, 'BFIT': 16.0, 'WFIT': 36.0, 'AWFIT': 42.0}",0.7963
GA-BF_EASY_100_071.bpp,100,28,"{'FFIT': 31.0, 'BFIT': 16.0, 'WFIT': 27.0, 'AWFIT': 26.0}",0.8062
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 63.0, 'BFIT': 1.0, 'WFIT': 11.0, 'AWFIT': 25.0}",0.9072
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 12.0, 'BFIT': 17.0, 'WFIT': 52.0, 'AWFIT': 19.0}",0.9073
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 13.0, 'BFIT': 10.0, 'WFIT': 13.0, 'AWFIT': 64.0}",0.9179
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 13.0, 'BFIT': 12.0, 'WFIT': 54.0, 'AWFIT': 21.0}",0.9109
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 87.0, 'BFIT': 7.0, 'WFIT': 3.0, 'AWFIT': 3.0}",0.9069
GA-FF_EASY_100_034.bpp,100,28,"{'FFIT': 33.0, 'BFIT': 48.0, 'WFIT': 4.0, 'AWFIT': 15.0}",0.9227
GA-FF_EASY_100_034.bpp,100,29,"{'FFIT': 37.0, 'BFIT': 6.0, 'WFIT': 22.0, 'AWFIT': 35.0}",0.8611
GA-FF_EASY_100_034.bpp,100,29,"{'FFIT': 22.0, 'BFIT': 18.0, 'WFIT': 50.0, 'AWFIT': 10.0}",0.8642
GA-FF_EASY_100_034.bpp,100,29,"{'FFIT': 23.0, 'BFIT': 20.0, 'WFIT': 54.0, 'AWFIT': 3.0}",0.8637
GA-FF_EASY_100_034.bpp,100,29,"{'FFIT': 48.0, 'BFIT': 7.0, 'WFIT': 23.0, 'AWFIT': 22.0}",0.8611
GA-WF_EASY_100_072.bpp,100,28,"{'FFIT': 35.0, 'BFIT': 35.0, 'WFIT': 18.0, 'AWFIT': 12.0}",0.8845
GA-WF_EASY_100_072.bpp,100,28,"{'FFIT': 11.0, 'BFIT': 9.0, 'WFIT': 71.0, 'AWFIT': 9.0}",0.8884
GA-WF_EASY_100_072.bpp,100,28,"{'FFIT': 35.0, 'BFIT': 34.0, 'WFIT': 19.0, 'AWFIT': 12.0}",0.8825
