INSTANCE,ITEMS,BINS,HEURISTICS,WASTE (OBJ)
GA-WF_EASY_100_008.bpp,100,22,"{'FFIT': 3, 'BFIT': 4, 'WFIT': 93, 'AWFIT': 0}",0.9894
GA-WF_EASY_100_008.bpp,100,23,"{'FFIT': 91, 'BFIT': 7, 'WFIT': 2, 'AWFIT': 0}",0.907
GA-WF_EASY_100_100.bpp,100,29,"{'FFIT': 96, 'BFIT': 2, 'WFIT': 2, 'AWFIT': 0}",0.8668
GA-WF_EASY_100_100.bpp,100,29,"{'FFIT': 4, 'BFIT': 3, 'WFIT': 15, 'AWFIT': 78}",0.8664
GA-WF_EASY_100_100.bpp,100,29,"{'FFIT': 92, 'BFIT': 2, 'WFIT': 3, 'AWFIT': 3}",0.8668
GA-WF_EASY_100_176.bpp,100,27,"{'FFIT': 92, 'BFIT': 5, 'WFIT': 2, 'AWFIT': 1}",0.8909
GA-WF_EASY_100_176.bpp,100,27,"{'FFIT': 5, 'BFIT': 2, 'WFIT': 2, 'AWFIT': 91}",0.8907
GA-WF_EASY_100_176.bpp,100,27,"{'FFIT': 3, 'BFIT': 1, 'WFIT': 91, 'AWFIT': 5}",0.8927
GA-AWF_EASY_100_020.bpp,100,25,"{'FFIT': 96, 'BFIT': 1, 'WFIT': 2, 'AWFIT': 1}",0.9131
GA-AWF_EASY_100_020.bpp,100,25,"{'FFIT': 20, 'BFIT': 77, 'WFIT': 2, 'AWFIT': 1}",0.9132
GA-AWF_EASY_100_020.bpp,100,26,"{'FFIT': 3, 'BFIT': 1, 'WFIT': 93, 'AWFIT': 3}",0.856
GA-BF_EASY_100_178.bpp,100,30,"{'FFIT': 0, 'BFIT': 0, 'WFIT': 96, 'AWFIT': 4}",0.7392
GA-BF_EASY_100_178.bpp,100,28,"{'FFIT': 1, 'BFIT': 0, 'WFIT': 7, 'AWFIT': 92}",0.8377
GA-BF_EASY_100_178.bpp,100,28,"{'FFIT': 9, 'BFIT': 81, 'WFIT': 2, 'AWFIT': 8}",0.8525
GA-BF_EASY_100_102.bpp,100,27,"{'FFIT': 1, 'BFIT': 6, 'WFIT': 4, 'AWFIT': 89}",0.8538
GA-BF_EASY_100_102.bpp,100,27,"{'FFIT': 3, 'BFIT': 2, 'WFIT': 3, 'AWFIT': 92}",0.8536
GA-BF_EASY_100_102.bpp,100,27,"{'FFIT': 3, 'BFIT': 34, 'WFIT': 1, 'AWFIT': 62}",0.868
GA-AWF_EASY_100_113.bpp,100,25,"{'FFIT': 4, 'BFIT': 2, 'WFIT': 1, 'AWFIT': 93}",0.9062
GA-AWF_EASY_100_113.bpp,100,25,"{'FFIT': 3, 'BFIT': 3, 'WFIT': 1, 'AWFIT': 93}",0.9095
GA-AWF_EASY_100_113.bpp,100,26,"{'FFIT': 3, 'BFIT': 2, 'WFIT': 27, 'AWFIT': 68}",0.8511
GA-WF_EASY_100_240.bpp,100,27,"{'FFIT': 1, 'BFIT': 0, 'WFIT': 43, 'AWFIT': 56}",0.8986
GA-WF_EASY_100_240.bpp,100,28,"{'FFIT': 0, 'BFIT': 94, 'WFIT': 2, 'AWFIT': 4}",0.8367
GA-WF_EASY_100_240.bpp,100,27,"{'FFIT': 0, 'BFIT': 3, 'WFIT': 94, 'AWFIT': 3}",0.8958
GA-BF_EASY_100_103.bpp,100,26,"{'FFIT': 90, 'BFIT': 6, 'WFIT': 4, 'AWFIT': 0}",0.8013
GA-BF_EASY_100_103.bpp,100,27,"{'FFIT': 6, 'BFIT': 1, 'WFIT': 91, 'AWFIT': 2}",0.7423
GA-BF_EASY_100_103.bpp,100,25,"{'FFIT': 5, 'BFIT': 2, 'WFIT': 8, 'AWFIT': 85}",0.8496
GA-FF_EASY_100_084.bpp,100,27,"{'FFIT': 88, 'BFIT': 2, 'WFIT': 6, 'AWFIT': 4}",0.9216
GA-FF_EASY_100_084.bpp,100,28,"{'FFIT': 10, 'BFIT': 3, 'WFIT': 83, 'AWFIT': 4}",0.8588
GA-FF_EASY_100_084.bpp,100,28,"{'FFIT': 4, 'BFIT': 2, 'WFIT': 8, 'AWFIT': 86}",0.8567
GA-WF_EASY_100_092.bpp,100,28,"{'FFIT': 2, 'BFIT': 89, 'WFIT': 5, 'AWFIT': 4}",0.8524
GA-WF_EASY_100_092.bpp,100,28,"{'FFIT': 4, 'BFIT': 91, 'WFIT': 1, 'AWFIT': 4}",0.8507
GA-WF_EASY_100_092.bpp,100,28,"{'FFIT': 79, 'BFIT': 20, 'WFIT': 0, 'AWFIT': 1}",0.8507
GA-BF_EASY_100_153.bpp,100,22,"{'FFIT': 7, 'BFIT': 93, 'WFIT': 0, 'AWFIT': 0}",0.9986
GA-BF_EASY_100_153.bpp,100,25,"{'FFIT': 89, 'BFIT': 9, 'WFIT': 2, 'AWFIT': 0}",0.7949
GA-BF_EASY_100_153.bpp,100,25,"{'FFIT': 93, 'BFIT': 1, 'WFIT': 5, 'AWFIT': 1}",0.7952
GA-WF_EASY_100_165.bpp,100,26,"{'FFIT': 78, 'BFIT': 18, 'WFIT': 1, 'AWFIT': 3}",0.8255
GA-WF_EASY_100_165.bpp,100,26,"{'FFIT': 5, 'BFIT': 3, 'WFIT': 3, 'AWFIT': 89}",0.8197
GA-WF_EASY_100_165.bpp,100,25,"{'FFIT': 4, 'BFIT': 6, 'WFIT': 43, 'AWFIT': 47}",0.8838
GA-WF_EASY_100_097.bpp,100,28,"{'FFIT': 5, 'BFIT': 12, 'WFIT': 77, 'AWFIT': 6}",0.9235
GA-WF_EASY_100_097.bpp,100,29,"{'FFIT': 5, 'BFIT': 88, 'WFIT': 4, 'AWFIT': 3}",0.8692
GA-WF_EASY_100_097.bpp,100,28,"{'FFIT': 5, 'BFIT': 3, 'WFIT': 90, 'AWFIT': 2}",0.9235
GA-FF_EASY_100_247.bpp,100,28,"{'FFIT': 2, 'BFIT': 0, 'WFIT': 96, 'AWFIT': 2}",0.7336
GA-FF_EASY_100_247.bpp,100,26,"{'FFIT': 2, 'BFIT': 0, 'WFIT': 47, 'AWFIT': 51}",0.8432
GA-FF_EASY_100_247.bpp,100,25,"{'FFIT': 2, 'BFIT': 1, 'WFIT': 5, 'AWFIT': 92}",0.9078
GA-BF_EASY_100_014.bpp,100,22,"{'FFIT': 16, 'BFIT': 2, 'WFIT': 71, 'AWFIT': 11}",0.8274
GA-BF_EASY_100_014.bpp,100,20,"{'FFIT': 3, 'BFIT': 84, 'WFIT': 13, 'AWFIT': 0}",0.9953
GA-BF_EASY_100_014.bpp,100,22,"{'FFIT': 82, 'BFIT': 12, 'WFIT': 4, 'AWFIT': 2}",0.8279
GA-AWF_EASY_100_182.bpp,100,26,"{'FFIT': 90, 'BFIT': 3, 'WFIT': 3, 'AWFIT': 4}",0.9197
GA-AWF_EASY_100_182.bpp,100,26,"{'FFIT': 92, 'BFIT': 2, 'WFIT': 0, 'AWFIT': 6}",0.9197
GA-AWF_EASY_100_182.bpp,100,26,"{'FFIT': 88, 'BFIT': 1, 'WFIT': 10, 'AWFIT': 1}",0.9197
GA-AWF_EASY_100_197.bpp,100,24,"{'FFIT': 96, 'BFIT': 2, 'WFIT': 1, 'AWFIT': 1}",0.9127
GA-AWF_EASY_100_197.bpp,100,24,"{'FFIT': 98, 'BFIT': 1, 'WFIT': 1, 'AWFIT': 0}",0.9127
GA-AWF_EASY_100_197.bpp,100,23,"{'FFIT': 2, 'BFIT': 4, 'WFIT': 2, 'AWFIT': 92}",0.9919
GA-FF_EASY_100_127.bpp,100,24,"{'FFIT': 2, 'BFIT': 2, 'WFIT': 94, 'AWFIT': 2}",0.8367
GA-FF_EASY_100_127.bpp,100,23,"{'FFIT': 28, 'BFIT': 30, 'WFIT': 41, 'AWFIT': 1}",0.9174
GA-FF_EASY_100_127.bpp,100,24,"{'FFIT': 5, 'BFIT': 70, 'WFIT': 2, 'AWFIT': 23}",0.8563
GA-BF_EASY_100_074.bpp,100,24,"{'FFIT': 4, 'BFIT': 15, 'WFIT': 0, 'AWFIT': 81}",0.8492
GA-BF_EASY_100_074.bpp,100,23,"{'FFIT': 2, 'BFIT': 5, 'WFIT': 2, 'AWFIT': 91}",0.9157
GA-BF_EASY_100_074.bpp,100,25,"{'FFIT': 3, 'BFIT': 1, 'WFIT': 89, 'AWFIT': 7}",0.7809
GA-BF_EASY_100_196.bpp,100,22,"{'FFIT': 13, 'BFIT': 3, 'WFIT': 4, 'AWFIT': 80}",0.8277
GA-BF_EASY_100_196.bpp,100,22,"{'FFIT': 93, 'BFIT': 0, 'WFIT': 2, 'AWFIT': 5}",0.8427
GA-BF_EASY_100_196.bpp,100,21,"{'FFIT': 5, 'BFIT': 82, 'WFIT': 0, 'AWFIT': 13}",0.9176
GA-FF_EASY_100_015.bpp,100,26,"{'FFIT': 7, 'BFIT': 89, 'WFIT': 1, 'AWFIT': 3}",0.8575
GA-FF_EASY_100_015.bpp,100,24,"{'FFIT': 93, 'BFIT': 3, 'WFIT': 3, 'AWFIT': 1}",0.9923
GA-FF_EASY_100_015.bpp,100,27,"{'FFIT': 5, 'BFIT': 0, 'WFIT': 93, 'AWFIT': 2}",0.7963
GA-BF_EASY_100_211.bpp,100,24,"{'FFIT': 9, 'BFIT': 1, 'WFIT': 5, 'AWFIT': 85}",0.8342
GA-BF_EASY_100_211.bpp,100,24,"{'FFIT': 91, 'BFIT': 2, 'WFIT': 2, 'AWFIT': 5}",0.8411
GA-BF_EASY_100_211.bpp,100,24,"{'FFIT': 11, 'BFIT': 1, 'WFIT': 2, 'AWFIT': 86}",0.8345
GA-WF_EASY_100_141.bpp,100,31,"{'FFIT': 1, 'BFIT': 94, 'WFIT': 2, 'AWFIT': 3}",0.863
GA-WF_EASY_100_141.bpp,100,29,"{'FFIT': 2, 'BFIT': 2, 'WFIT': 94, 'AWFIT': 2}",0.9799
GA-WF_EASY_100_141.bpp,100,31,"{'FFIT': 91, 'BFIT': 3, 'WFIT': 3, 'AWFIT': 3}",0.8628
GA-AWF_EASY_100_083.bpp,100,24,"{'FFIT': 7, 'BFIT': 91, 'WFIT': 0, 'AWFIT': 2}",0.9118
GA-AWF_EASY_100_083.bpp,100,24,"{'FFIT': 95, 'BFIT': 3, 'WFIT': 1, 'AWFIT': 1}",0.9117
GA-AWF_EASY_100_083.bpp,100,24,"{'FFIT': 5, 'BFIT': 88, 'WFIT': 6, 'AWFIT': 1}",0.9118
GA-WF_EASY_100_190.bpp,100,23,"{'FFIT': 4, 'BFIT': 4, 'WFIT': 90, 'AWFIT': 2}",0.9128
GA-WF_EASY_100_190.bpp,100,24,"{'FFIT': 93, 'BFIT': 0, 'WFIT': 5, 'AWFIT': 2}",0.8563
GA-WF_EASY_100_190.bpp,100,23,"{'FFIT': 4, 'BFIT': 3, 'WFIT': 90, 'AWFIT': 3}",0.9149
GA-FF_EASY_100_125.bpp,100,25,"{'FFIT': 1, 'BFIT': 2, 'WFIT': 4, 'AWFIT': 93}",0.9125
GA-FF_EASY_100_125.bpp,100,25,"{'FFIT': 0, 'BFIT': 94, 'WFIT': 1, 'AWFIT': 5}",0.9127
GA-FF_EASY_100_125.bpp,100,25,"{'FFIT': 0, 'BFIT': 93, 'WFIT': 4, 'AWFIT': 3}",0.9128
GA-BF_EASY_100_053.bpp,100,21,"{'FFIT': 2, 'BFIT': 11, 'WFIT': 83, 'AWFIT': 4}",0.8105
GA-BF_EASY_100_053.bpp,100,21,"{'FFIT': 5, 'BFIT': 1, 'WFIT': 10, 'AWFIT': 84}",0.8166
GA-BF_EASY_100_053.bpp,100,21,"{'FFIT': 31, 'BFIT': 3, 'WFIT': 1, 'AWFIT': 65}",0.8184
GA-FF_EASY_100_238.bpp,100,23,"{'FFIT': 73, 'BFIT': 0, 'WFIT': 24, 'AWFIT': 3}",0.9164
GA-FF_EASY_100_238.bpp,100,23,"{'FFIT': 84, 'BFIT': 2, 'WFIT': 13, 'AWFIT': 1}",0.9167
GA-FF_EASY_100_238.bpp,100,24,"{'FFIT': 9, 'BFIT': 1, 'WFIT': 88, 'AWFIT': 2}",0.8418
GA-WF_EASY_100_045.bpp,100,27,"{'FFIT': 2, 'BFIT': 0, 'WFIT': 3, 'AWFIT': 95}",0.8586
GA-WF_EASY_100_045.bpp,100,27,"{'FFIT': 0, 'BFIT': 1, 'WFIT': 6, 'AWFIT': 93}",0.8586
GA-WF_EASY_100_045.bpp,100,27,"{'FFIT': 2, 'BFIT': 91, 'WFIT': 2, 'AWFIT': 5}",0.8589
GA-WF_EASY_100_162.bpp,100,29,"{'FFIT': 6, 'BFIT': 6, 'WFIT': 86, 'AWFIT': 2}",0.8662
GA-WF_EASY_100_162.bpp,100,29,"{'FFIT': 88, 'BFIT': 1, 'WFIT': 5, 'AWFIT': 6}",0.8653
GA-WF_EASY_100_162.bpp,100,29,"{'FFIT': 12, 'BFIT': 85, 'WFIT': 1, 'AWFIT': 2}",0.8655
GA-WF_EASY_100_099.bpp,100,29,"{'FFIT': 5, 'BFIT': 4, 'WFIT': 1, 'AWFIT': 90}",0.8548
GA-WF_EASY_100_099.bpp,100,29,"{'FFIT': 4, 'BFIT': 4, 'WFIT': 1, 'AWFIT': 91}",0.8548
GA-WF_EASY_100_099.bpp,100,28,"{'FFIT': 4, 'BFIT': 3, 'WFIT': 89, 'AWFIT': 4}",0.9185
GA-BF_EASY_100_020.bpp,100,20,"{'FFIT': 6, 'BFIT': 87, 'WFIT': 6, 'AWFIT': 1}",0.9922
GA-BF_EASY_100_020.bpp,100,22,"{'FFIT': 0, 'BFIT': 6, 'WFIT': 9, 'AWFIT': 85}",0.8242
GA-BF_EASY_100_020.bpp,100,22,"{'FFIT': 2, 'BFIT': 3, 'WFIT': 8, 'AWFIT': 87}",0.8437
GA-WF_EASY_100_137.bpp,100,28,"{'FFIT': 1, 'BFIT': 1, 'WFIT': 1, 'AWFIT': 97}",0.8607
GA-WF_EASY_100_137.bpp,100,28,"{'FFIT': 95, 'BFIT': 1, 'WFIT': 1, 'AWFIT': 3}",0.863
GA-WF_EASY_100_137.bpp,100,28,"{'FFIT': 4, 'BFIT': 70, 'WFIT': 25, 'AWFIT': 1}",0.8647
GA-FF_EASY_100_072.bpp,100,24,"{'FFIT': 89, 'BFIT': 7, 'WFIT': 3, 'AWFIT': 1}",0.9355
GA-FF_EASY_100_072.bpp,100,24,"{'FFIT': 4, 'BFIT': 90, 'WFIT': 6, 'AWFIT': 0}",0.9193
GA-FF_EASY_100_072.bpp,100,24,"{'FFIT': 2, 'BFIT': 6, 'WFIT': 3, 'AWFIT': 89}",0.9193
GA-FF_EASY_100_103.bpp,100,23,"{'FFIT': 2, 'BFIT': 86, 'WFIT': 9, 'AWFIT': 3}",0.9102
GA-FF_EASY_100_103.bpp,100,23,"{'FFIT': 0, 'BFIT': 3, 'WFIT': 2, 'AWFIT': 95}",0.9073
GA-FF_EASY_100_103.bpp,100,25,"{'FFIT': 0, 'BFIT': 2, 'WFIT': 96, 'AWFIT': 2}",0.7872
GA-FF_EASY_100_246.bpp,100,24,"{'FFIT': 1, 'BFIT': 92, 'WFIT': 7, 'AWFIT': 0}",0.9124
GA-FF_EASY_100_246.bpp,100,24,"{'FFIT': 8, 'BFIT': 90, 'WFIT': 0, 'AWFIT': 2}",0.9115
GA-FF_EASY_100_246.bpp,100,23,"{'FFIT': 95, 'BFIT': 4, 'WFIT': 0, 'AWFIT': 1}",0.9912
GA-BF_EASY_100_238.bpp,100,27,"{'FFIT': 4, 'BFIT': 89, 'WFIT': 7, 'AWFIT': 0}",0.8613
GA-BF_EASY_100_238.bpp,100,26,"{'FFIT': 1, 'BFIT': 96, 'WFIT': 3, 'AWFIT': 0}",0.9256
GA-BF_EASY_100_238.bpp,100,28,"{'FFIT': 89, 'BFIT': 5, 'WFIT': 5, 'AWFIT': 1}",0.8
GA-BF_EASY_100_171.bpp,100,22,"{'FFIT': 7, 'BFIT': 2, 'WFIT': 14, 'AWFIT': 77}",0.8301
GA-BF_EASY_100_171.bpp,100,23,"{'FFIT': 3, 'BFIT': 1, 'WFIT': 82, 'AWFIT': 14}",0.7594
GA-BF_EASY_100_171.bpp,100,22,"{'FFIT': 1, 'BFIT': 15, 'WFIT': 9, 'AWFIT': 75}",0.8306
GA-AWF_EASY_100_094.bpp,100,23,"{'FFIT': 1, 'BFIT': 2, 'WFIT': 92, 'AWFIT': 5}",0.9082
GA-AWF_EASY_100_094.bpp,100,23,"{'FFIT': 1, 'BFIT': 0, 'WFIT': 6, 'AWFIT': 93}",0.9293
GA-AWF_EASY_100_094.bpp,100,23,"{'FFIT': 0, 'BFIT': 92, 'WFIT': 5, 'AWFIT': 3}",0.9096
GA-WF_EASY_100_181.bpp,100,29,"{'FFIT': 0, 'BFIT': 3, 'WFIT': 2, 'AWFIT': 95}",0.8597
GA-WF_EASY_100_181.bpp,100,29,"{'FFIT': 1, 'BFIT': 0, 'WFIT': 3, 'AWFIT': 96}",0.8597
GA-WF_EASY_100_181.bpp,100,28,"{'FFIT': 1, 'BFIT': 3, 'WFIT': 94, 'AWFIT': 2}",0.9202
GA-AWF_EASY_100_104.bpp,100,21,"{'FFIT': 2, 'BFIT': 0, 'WFIT': 98, 'AWFIT': 0}",0.8185
GA-AWF_EASY_100_104.bpp,100,20,"{'FFIT': 4, 'BFIT': 0, 'WFIT': 96, 'AWFIT': 0}",0.8913
GA-AWF_EASY_100_104.bpp,100,20,"{'FFIT': 66, 'BFIT': 2, 'WFIT': 24, 'AWFIT': 8}",0.892
GA-FF_EASY_100_056.bpp,100,24,"{'FFIT': 9, 'BFIT': 2, 'WFIT': 1, 'AWFIT': 88}",0.9122
GA-FF_EASY_100_056.bpp,100,24,"{'FFIT': 4, 'BFIT': 95, 'WFIT': 0, 'AWFIT': 1}",0.9126
GA-FF_EASY_100_056.bpp,100,24,"{'FFIT': 1, 'BFIT': 98, 'WFIT': 1, 'AWFIT': 0}",0.9126
GA-AWF_EASY_100_087.bpp,100,25,"{'FFIT': 2, 'BFIT': 6, 'WFIT': 87, 'AWFIT': 5}",0.8405
GA-AWF_EASY_100_087.bpp,100,24,"{'FFIT': 2, 'BFIT': 90, 'WFIT': 3, 'AWFIT': 5}",0.9093
GA-AWF_EASY_100_087.bpp,100,24,"{'FFIT': 32, 'BFIT': 64, 'WFIT': 2, 'AWFIT': 2}",0.9093
GA-FF_EASY_100_209.bpp,100,25,"{'FFIT': 1, 'BFIT': 5, 'WFIT': 90, 'AWFIT': 4}",0.8488
GA-FF_EASY_100_209.bpp,100,24,"{'FFIT': 65, 'BFIT': 1, 'WFIT': 5, 'AWFIT': 29}",0.912
GA-FF_EASY_100_209.bpp,100,25,"{'FFIT': 4, 'BFIT': 1, 'WFIT': 94, 'AWFIT': 1}",0.8488
GA-AWF_EASY_100_022.bpp,100,27,"{'FFIT': 83, 'BFIT': 11, 'WFIT': 4, 'AWFIT': 2}",0.8168
GA-AWF_EASY_100_022.bpp,100,27,"{'FFIT': 94, 'BFIT': 1, 'WFIT': 2, 'AWFIT': 3}",0.8168
GA-AWF_EASY_100_022.bpp,100,27,"{'FFIT': 92, 'BFIT': 2, 'WFIT': 4, 'AWFIT': 2}",0.8168
GA-FF_EASY_100_049.bpp,100,25,"{'FFIT': 3, 'BFIT': 86, 'WFIT': 1, 'AWFIT': 10}",0.8416
GA-FF_EASY_100_049.bpp,100,24,"{'FFIT': 1, 'BFIT': 86, 'WFIT': 10, 'AWFIT': 3}",0.9135
GA-FF_EASY_100_049.bpp,100,26,"{'FFIT': 2, 'BFIT': 4, 'WFIT': 86, 'AWFIT': 8}",0.7941
GA-AWF_EASY_100_171.bpp,100,25,"{'FFIT': 73, 'BFIT': 22, 'WFIT': 3, 'AWFIT': 2}",0.9049
GA-AWF_EASY_100_171.bpp,100,25,"{'FFIT': 2, 'BFIT': 6, 'WFIT': 0, 'AWFIT': 92}",0.909
GA-AWF_EASY_100_171.bpp,100,25,"{'FFIT': 0, 'BFIT': 4, 'WFIT': 0, 'AWFIT': 96}",0.909
GA-WF_EASY_100_101.bpp,100,26,"{'FFIT': 2, 'BFIT': 2, 'WFIT': 1, 'AWFIT': 95}",0.9127
GA-WF_EASY_100_101.bpp,100,26,"{'FFIT': 75, 'BFIT': 1, 'WFIT': 6, 'AWFIT': 18}",0.9137
GA-WF_EASY_100_101.bpp,100,26,"{'FFIT': 92, 'BFIT': 2, 'WFIT': 3, 'AWFIT': 3}",0.9137
GA-FF_EASY_100_023.bpp,100,27,"{'FFIT': 91, 'BFIT': 6, 'WFIT': 2, 'AWFIT': 1}",0.9426
GA-FF_EASY_100_023.bpp,100,29,"{'FFIT': 2, 'BFIT': 3, 'WFIT': 94, 'AWFIT': 1}",0.7983
GA-FF_EASY_100_023.bpp,100,28,"{'FFIT': 35, 'BFIT': 59, 'WFIT': 4, 'AWFIT': 2}",0.8609
GA-AWF_EASY_100_053.bpp,100,24,"{'FFIT': 3, 'BFIT': 93, 'WFIT': 3, 'AWFIT': 1}",0.9124
GA-AWF_EASY_100_053.bpp,100,24,"{'FFIT': 92, 'BFIT': 3, 'WFIT': 2, 'AWFIT': 3}",0.9124
GA-AWF_EASY_100_053.bpp,100,24,"{'FFIT': 96, 'BFIT': 1, 'WFIT': 1, 'AWFIT': 2}",0.9124
GA-BF_EASY_100_046.bpp,100,21,"{'FFIT': 69, 'BFIT': 29, 'WFIT': 2, 'AWFIT': 0}",0.909
GA-BF_EASY_100_046.bpp,100,22,"{'FFIT': 92, 'BFIT': 3, 'WFIT': 0, 'AWFIT': 5}",0.8344
GA-BF_EASY_100_046.bpp,100,23,"{'FFIT': 8, 'BFIT': 0, 'WFIT': 91, 'AWFIT': 1}",0.7746
GA-FF_EASY_100_019.bpp,100,22,"{'FFIT': 7, 'BFIT': 0, 'WFIT': 91, 'AWFIT': 2}",0.8323
GA-FF_EASY_100_019.bpp,100,21,"{'FFIT': 91, 'BFIT': 2, 'WFIT': 6, 'AWFIT': 1}",0.9125
GA-FF_EASY_100_019.bpp,100,22,"{'FFIT': 3, 'BFIT': 2, 'WFIT': 95, 'AWFIT': 0}",0.8321
GA-WF_EASY_100_086.bpp,100,25,"{'FFIT': 1, 'BFIT': 2, 'WFIT': 96, 'AWFIT': 1}",0.9889
GA-WF_EASY_100_086.bpp,100,27,"{'FFIT': 90, 'BFIT': 5, 'WFIT': 3, 'AWFIT': 2}",0.8563
GA-WF_EASY_100_086.bpp,100,27,"{'FFIT': 2, 'BFIT': 3, 'WFIT': 94, 'AWFIT': 1}",0.8556
GA-BF_EASY_100_148.bpp,100,20,"{'FFIT': 4, 'BFIT': 6, 'WFIT': 85, 'AWFIT': 5}",0.8082
GA-BF_EASY_100_148.bpp,100,18,"{'FFIT': 6, 'BFIT': 89, 'WFIT': 4, 'AWFIT': 1}",0.9922
GA-BF_EASY_100_148.bpp,100,20,"{'FFIT': 42, 'BFIT': 50, 'WFIT': 6, 'AWFIT': 2}",0.8304
GA-FF_EASY_100_178.bpp,100,26,"{'FFIT': 92, 'BFIT': 5, 'WFIT': 1, 'AWFIT': 2}",0.9211
GA-FF_EASY_100_178.bpp,100,27,"{'FFIT': 3, 'BFIT': 94, 'WFIT': 1, 'AWFIT': 2}",0.8409
GA-FF_EASY_100_178.bpp,100,27,"{'FFIT': 3, 'BFIT': 92, 'WFIT': 4, 'AWFIT': 1}",0.8409
GA-FF_EASY_100_244.bpp,100,21,"{'FFIT': 95, 'BFIT': 3, 'WFIT': 2, 'AWFIT': 0}",0.9956
GA-FF_EASY_100_244.bpp,100,22,"{'FFIT': 3, 'BFIT': 93, 'WFIT': 1, 'AWFIT': 3}",0.9084
GA-FF_EASY_100_244.bpp,100,23,"{'FFIT': 4, 'BFIT': 4, 'WFIT': 92, 'AWFIT': 0}",0.8435
GA-BF_EASY_100_073.bpp,100,24,"{'FFIT': 2, 'BFIT': 88, 'WFIT': 5, 'AWFIT': 5}",0.9046
GA-BF_EASY_100_073.bpp,100,25,"{'FFIT': 10, 'BFIT': 5, 'WFIT': 82, 'AWFIT': 3}",0.8277
GA-BF_EASY_100_073.bpp,100,25,"{'FFIT': 23, 'BFIT': 2, 'WFIT': 69, 'AWFIT': 6}",0.8308
GA-AWF_EASY_100_162.bpp,100,26,"{'FFIT': 1, 'BFIT': 3, 'WFIT': 78, 'AWFIT': 18}",0.8484
GA-AWF_EASY_100_162.bpp,100,25,"{'FFIT': 25, 'BFIT': 69, 'WFIT': 5, 'AWFIT': 1}",0.9155
GA-AWF_EASY_100_162.bpp,100,25,"{'FFIT': 3, 'BFIT': 91, 'WFIT': 4, 'AWFIT': 2}",0.9155
GA-AWF_EASY_100_044.bpp,100,22,"{'FFIT': 14, 'BFIT': 83, 'WFIT': 1, 'AWFIT': 2}",0.9
GA-AWF_EASY_100_044.bpp,100,22,"{'FFIT': 27, 'BFIT': 69, 'WFIT': 2, 'AWFIT': 2}",0.9001
GA-AWF_EASY_100_044.bpp,100,22,"{'FFIT': 3, 'BFIT': 96, 'WFIT': 1, 'AWFIT': 0}",0.9001
GA-BF_EASY_100_005.bpp,100,26,"{'FFIT': 1, 'BFIT': 97, 'WFIT': 1, 'AWFIT': 1}",0.9964
GA-BF_EASY_100_005.bpp,100,29,"{'FFIT': 0, 'BFIT': 2, 'WFIT': 0, 'AWFIT': 98}",0.8054
GA-BF_EASY_100_005.bpp,100,29,"{'FFIT': 95, 'BFIT': 1, 'WFIT': 0, 'AWFIT': 4}",0.8201
GA-BF_EASY_100_207.bpp,100,11,"{'FFIT': 96, 'BFIT': 0, 'WFIT': 1, 'AWFIT': 3}",0.8461
GA-BF_EASY_100_207.bpp,100,11,"{'FFIT': 96, 'BFIT': 3, 'WFIT': 1, 'AWFIT': 0}",0.8461
GA-BF_EASY_100_207.bpp,100,11,"{'FFIT': 94, 'BFIT': 1, 'WFIT': 3, 'AWFIT': 2}",0.8461
GA-WF_EASY_100_009.bpp,100,28,"{'FFIT': 6, 'BFIT': 0, 'WFIT': 3, 'AWFIT': 91}",0.8647
GA-WF_EASY_100_009.bpp,100,27,"{'FFIT': 2, 'BFIT': 2, 'WFIT': 83, 'AWFIT': 13}",0.9265
GA-WF_EASY_100_009.bpp,100,28,"{'FFIT': 1, 'BFIT': 2, 'WFIT': 4, 'AWFIT': 93}",0.8647
GA-WF_EASY_100_120.bpp,100,31,"{'FFIT': 95, 'BFIT': 2, 'WFIT': 1, 'AWFIT': 2}",0.7819
GA-WF_EASY_100_120.bpp,100,31,"{'FFIT': 4, 'BFIT': 0, 'WFIT': 3, 'AWFIT': 93}",0.7812
GA-WF_EASY_100_120.bpp,100,31,"{'FFIT': 3, 'BFIT': 0, 'WFIT': 0, 'AWFIT': 97}",0.7812
GA-FF_EASY_100_140.bpp,100,22,"{'FFIT': 1, 'BFIT': 93, 'WFIT': 2, 'AWFIT': 4}",0.9112
GA-FF_EASY_100_140.bpp,100,24,"{'FFIT': 4, 'BFIT': 2, 'WFIT': 92, 'AWFIT': 2}",0.7732
GA-FF_EASY_100_140.bpp,100,23,"{'FFIT': 2, 'BFIT': 1, 'WFIT': 96, 'AWFIT': 1}",0.843
GA-WF_EASY_100_230.bpp,100,29,"{'FFIT': 93, 'BFIT': 3, 'WFIT': 3, 'AWFIT': 1}",0.8556
GA-WF_EASY_100_230.bpp,100,29,"{'FFIT': 2, 'BFIT': 76, 'WFIT': 16, 'AWFIT': 6}",0.859
GA-WF_EASY_100_230.bpp,100,29,"{'FFIT': 1, 'BFIT': 5, 'WFIT': 2, 'AWFIT': 92}",0.855
GA-BF_EASY_100_210.bpp,100,23,"{'FFIT': 6, 'BFIT': 15, 'WFIT': 19, 'AWFIT': 60}",0.831
GA-BF_EASY_100_210.bpp,100,23,"{'FFIT': 42, 'BFIT': 5, 'WFIT': 44, 'AWFIT': 9}",0.8425
