INSTANCE,ITEMS,BINS,HEURISTICS,WASTE (OBJ)
GA-BF_EASY_100_059.bpp,100,23,"{'FFIT': 19, 'BFIT': 9, 'WFIT': 56, 'AWFIT': 16}",0.7622
GA-BF_EASY_100_022.bpp,100,22,"{'FFIT': 10, 'BFIT': 11, 'WFIT': 38, 'AWFIT': 41}",0.828
GA-BF_EASY_100_022.bpp,100,22,"{'FFIT': 13, 'BFIT': 14, 'WFIT': 7, 'AWFIT': 66}",0.8279
GA-BF_EASY_100_022.bpp,100,22,"{'FFIT': 24, 'BFIT': 8, 'WFIT': 43, 'AWFIT': 25}",0.8274
GA-BF_EASY_100_022.bpp,100,21,"{'FFIT': 48, 'BFIT': 11, 'WFIT': 20, 'AWFIT': 21}",0.9049
GA-BF_EASY_100_022.bpp,100,22,"{'FFIT': 44, 'BFIT': 3, 'WFIT': 36, 'AWFIT': 17}",0.8284
GA-AWF_EASY_100_074.bpp,100,18,"{'FFIT': 37, 'BFIT': 24, 'WFIT': 21, 'AWFIT': 18}",0.9023
GA-AWF_EASY_100_074.bpp,100,18,"{'FFIT': 25, 'BFIT': 29, 'WFIT': 28, 'AWFIT': 18}",0.9009
GA-AWF_EASY_100_074.bpp,100,17,"{'FFIT': 33, 'BFIT': 24, 'WFIT': 25, 'AWFIT': 18}",0.9954
GA-AWF_EASY_100_074.bpp,100,18,"{'FFIT': 33, 'BFIT': 20, 'WFIT': 24, 'AWFIT': 23}",0.9009
GA-AWF_EASY_100_074.bpp,100,18,"{'FFIT': 31, 'BFIT': 20, 'WFIT': 29, 'AWFIT': 20}",0.9012
GA-WF_EASY_100_012.bpp,100,30,"{'FFIT': 9, 'BFIT': 57, 'WFIT': 24, 'AWFIT': 10}",0.8707
GA-WF_EASY_100_012.bpp,100,30,"{'FFIT': 7, 'BFIT': 55, 'WFIT': 33, 'AWFIT': 5}",0.8696
GA-WF_EASY_100_012.bpp,100,30,"{'FFIT': 34, 'BFIT': 22, 'WFIT': 37, 'AWFIT': 7}",0.8686
GA-WF_EASY_100_012.bpp,100,30,"{'FFIT': 23, 'BFIT': 17, 'WFIT': 21, 'AWFIT': 39}",0.8701
GA-WF_EASY_100_012.bpp,100,30,"{'FFIT': 29, 'BFIT': 39, 'WFIT': 10, 'AWFIT': 22}",0.8771
GA-FF_EASY_100_027.bpp,100,23,"{'FFIT': 63, 'BFIT': 14, 'WFIT': 20, 'AWFIT': 3}",0.9086
GA-FF_EASY_100_027.bpp,100,23,"{'FFIT': 17, 'BFIT': 36, 'WFIT': 45, 'AWFIT': 2}",0.9094
GA-FF_EASY_100_027.bpp,100,23,"{'FFIT': 56, 'BFIT': 17, 'WFIT': 19, 'AWFIT': 8}",0.9114
GA-FF_EASY_100_027.bpp,100,23,"{'FFIT': 28, 'BFIT': 9, 'WFIT': 60, 'AWFIT': 3}",0.9112
GA-FF_EASY_100_027.bpp,100,23,"{'FFIT': 23, 'BFIT': 13, 'WFIT': 60, 'AWFIT': 4}",0.9112
GA-BF_EASY_100_026.bpp,100,28,"{'FFIT': 5, 'BFIT': 64, 'WFIT': 15, 'AWFIT': 16}",0.9045
GA-BF_EASY_100_026.bpp,100,28,"{'FFIT': 31, 'BFIT': 35, 'WFIT': 17, 'AWFIT': 17}",0.9016
GA-BF_EASY_100_026.bpp,100,29,"{'FFIT': 45, 'BFIT': 26, 'WFIT': 20, 'AWFIT': 9}",0.8545
GA-BF_EASY_100_026.bpp,100,29,"{'FFIT': 31, 'BFIT': 32, 'WFIT': 22, 'AWFIT': 15}",0.8545
GA-BF_EASY_100_026.bpp,100,29,"{'FFIT': 25, 'BFIT': 16, 'WFIT': 51, 'AWFIT': 8}",0.8437
GA-FF_EASY_100_089.bpp,100,24,"{'FFIT': 18, 'BFIT': 13, 'WFIT': 47, 'AWFIT': 22}",0.8505
GA-FF_EASY_100_089.bpp,100,24,"{'FFIT': 13, 'BFIT': 16, 'WFIT': 47, 'AWFIT': 24}",0.8509
GA-FF_EASY_100_089.bpp,100,24,"{'FFIT': 11, 'BFIT': 19, 'WFIT': 46, 'AWFIT': 24}",0.8502
GA-FF_EASY_100_089.bpp,100,24,"{'FFIT': 21, 'BFIT': 18, 'WFIT': 49, 'AWFIT': 12}",0.8451
GA-FF_EASY_100_089.bpp,100,24,"{'FFIT': 25, 'BFIT': 10, 'WFIT': 42, 'AWFIT': 23}",0.8506
GA-BF_EASY_100_061.bpp,100,25,"{'FFIT': 49, 'BFIT': 19, 'WFIT': 13, 'AWFIT': 19}",0.8603
GA-BF_EASY_100_061.bpp,100,26,"{'FFIT': 6, 'BFIT': 11, 'WFIT': 25, 'AWFIT': 58}",0.7945
GA-BF_EASY_100_061.bpp,100,26,"{'FFIT': 3, 'BFIT': 2, 'WFIT': 92, 'AWFIT': 3}",0.7879
GA-BF_EASY_100_061.bpp,100,25,"{'FFIT': 25, 'BFIT': 22, 'WFIT': 42, 'AWFIT': 11}",0.8519
GA-BF_EASY_100_061.bpp,100,26,"{'FFIT': 3, 'BFIT': 13, 'WFIT': 81, 'AWFIT': 3}",0.7882
GA-WF_EASY_100_058.bpp,100,22,"{'FFIT': 53, 'BFIT': 14, 'WFIT': 27, 'AWFIT': 6}",0.9032
GA-WF_EASY_100_058.bpp,100,22,"{'FFIT': 55, 'BFIT': 20, 'WFIT': 11, 'AWFIT': 14}",0.9032
GA-WF_EASY_100_058.bpp,100,22,"{'FFIT': 52, 'BFIT': 7, 'WFIT': 18, 'AWFIT': 23}",0.9047
GA-WF_EASY_100_058.bpp,100,22,"{'FFIT': 57, 'BFIT': 13, 'WFIT': 14, 'AWFIT': 16}",0.9115
GA-WF_EASY_100_058.bpp,100,22,"{'FFIT': 55, 'BFIT': 10, 'WFIT': 12, 'AWFIT': 23}",0.9032
GA-FF_EASY_100_075.bpp,100,25,"{'FFIT': 38, 'BFIT': 28, 'WFIT': 16, 'AWFIT': 18}",0.8559
GA-FF_EASY_100_075.bpp,100,24,"{'FFIT': 16, 'BFIT': 15, 'WFIT': 59, 'AWFIT': 10}",0.9147
GA-FF_EASY_100_075.bpp,100,24,"{'FFIT': 22, 'BFIT': 39, 'WFIT': 19, 'AWFIT': 20}",0.9165
GA-FF_EASY_100_075.bpp,100,25,"{'FFIT': 14, 'BFIT': 8, 'WFIT': 51, 'AWFIT': 27}",0.8584
GA-FF_EASY_100_075.bpp,100,25,"{'FFIT': 19, 'BFIT': 2, 'WFIT': 49, 'AWFIT': 30}",0.8554
GA-BF_EASY_100_062.bpp,100,25,"{'FFIT': 7, 'BFIT': 43, 'WFIT': 16, 'AWFIT': 34}",0.8493
GA-BF_EASY_100_062.bpp,100,26,"{'FFIT': 2, 'BFIT': 8, 'WFIT': 90, 'AWFIT': 0}",0.7734
GA-BF_EASY_100_062.bpp,100,25,"{'FFIT': 10, 'BFIT': 41, 'WFIT': 14, 'AWFIT': 35}",0.8492
GA-BF_EASY_100_062.bpp,100,26,"{'FFIT': 5, 'BFIT': 9, 'WFIT': 83, 'AWFIT': 3}",0.7845
GA-BF_EASY_100_062.bpp,100,25,"{'FFIT': 27, 'BFIT': 9, 'WFIT': 57, 'AWFIT': 7}",0.8335
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 55, 'BFIT': 3, 'WFIT': 39, 'AWFIT': 3}",0.9003
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 4, 'BFIT': 8, 'WFIT': 86, 'AWFIT': 2}",0.8999
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 4, 'BFIT': 11, 'WFIT': 63, 'AWFIT': 22}",0.8988
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 8, 'BFIT': 70, 'WFIT': 17, 'AWFIT': 5}",0.8997
GA-AWF_EASY_100_025.bpp,100,23,"{'FFIT': 54, 'BFIT': 9, 'WFIT': 33, 'AWFIT': 4}",0.8985
GA-FF_EASY_100_090.bpp,100,22,"{'FFIT': 3, 'BFIT': 0, 'WFIT': 92, 'AWFIT': 5}",0.8826
GA-FF_EASY_100_090.bpp,100,22,"{'FFIT': 6, 'BFIT': 2, 'WFIT': 83, 'AWFIT': 9}",0.8861
GA-FF_EASY_100_090.bpp,100,22,"{'FFIT': 12, 'BFIT': 3, 'WFIT': 80, 'AWFIT': 5}",0.8849
GA-FF_EASY_100_090.bpp,100,22,"{'FFIT': 34, 'BFIT': 6, 'WFIT': 58, 'AWFIT': 2}",0.8849
GA-FF_EASY_100_090.bpp,100,22,"{'FFIT': 20, 'BFIT': 3, 'WFIT': 18, 'AWFIT': 59}",0.8844
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 26, 'BFIT': 34, 'WFIT': 32, 'AWFIT': 8}",0.9085
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 21, 'BFIT': 24, 'WFIT': 22, 'AWFIT': 33}",0.9092
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 18, 'BFIT': 37, 'WFIT': 34, 'AWFIT': 11}",0.9073
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 45, 'BFIT': 20, 'WFIT': 25, 'AWFIT': 10}",0.9101
GA-AWF_EASY_100_042.bpp,100,25,"{'FFIT': 26, 'BFIT': 31, 'WFIT': 21, 'AWFIT': 22}",0.9104
GA-AWF_EASY_100_062.bpp,100,25,"{'FFIT': 15, 'BFIT': 42, 'WFIT': 29, 'AWFIT': 14}",0.8974
GA-AWF_EASY_100_062.bpp,100,25,"{'FFIT': 36, 'BFIT': 24, 'WFIT': 25, 'AWFIT': 15}",0.8966
GA-AWF_EASY_100_062.bpp,100,25,"{'FFIT': 15, 'BFIT': 25, 'WFIT': 42, 'AWFIT': 18}",0.8952
GA-AWF_EASY_100_062.bpp,100,25,"{'FFIT': 56, 'BFIT': 13, 'WFIT': 10, 'AWFIT': 21}",0.897
GA-AWF_EASY_100_062.bpp,100,25,"{'FFIT': 13, 'BFIT': 3, 'WFIT': 15, 'AWFIT': 69}",0.8967
GA-WF_EASY_100_067.bpp,100,30,"{'FFIT': 19, 'BFIT': 32, 'WFIT': 14, 'AWFIT': 35}",0.8657
GA-WF_EASY_100_067.bpp,100,29,"{'FFIT': 21, 'BFIT': 11, 'WFIT': 58, 'AWFIT': 10}",0.9237
GA-WF_EASY_100_067.bpp,100,30,"{'FFIT': 1, 'BFIT': 32, 'WFIT': 25, 'AWFIT': 42}",0.8653
GA-WF_EASY_100_067.bpp,100,30,"{'FFIT': 28, 'BFIT': 31, 'WFIT': 13, 'AWFIT': 28}",0.8657
GA-WF_EASY_100_067.bpp,100,30,"{'FFIT': 34, 'BFIT': 39, 'WFIT': 6, 'AWFIT': 21}",0.8655
GA-BF_EASY_100_060.bpp,100,28,"{'FFIT': 13, 'BFIT': 33, 'WFIT': 13, 'AWFIT': 41}",0.8088
GA-BF_EASY_100_060.bpp,100,27,"{'FFIT': 12, 'BFIT': 18, 'WFIT': 7, 'AWFIT': 63}",0.859
GA-BF_EASY_100_060.bpp,100,28,"{'FFIT': 22, 'BFIT': 12, 'WFIT': 4, 'AWFIT': 62}",0.7984
GA-BF_EASY_100_060.bpp,100,28,"{'FFIT': 19, 'BFIT': 7, 'WFIT': 16, 'AWFIT': 58}",0.7997
GA-BF_EASY_100_060.bpp,100,28,"{'FFIT': 16, 'BFIT': 16, 'WFIT': 20, 'AWFIT': 48}",0.7998
GA-AWF_EASY_100_008.bpp,100,25,"{'FFIT': 74, 'BFIT': 9, 'WFIT': 4, 'AWFIT': 13}",0.9153
GA-AWF_EASY_100_008.bpp,100,25,"{'FFIT': 15, 'BFIT': 16, 'WFIT': 45, 'AWFIT': 24}",0.9153
GA-AWF_EASY_100_008.bpp,100,25,"{'FFIT': 24, 'BFIT': 44, 'WFIT': 16, 'AWFIT': 16}",0.9201
GA-AWF_EASY_100_008.bpp,100,25,"{'FFIT': 24, 'BFIT': 47, 'WFIT': 12, 'AWFIT': 17}",0.9193
GA-AWF_EASY_100_008.bpp,100,25,"{'FFIT': 69, 'BFIT': 14, 'WFIT': 11, 'AWFIT': 6}",0.9154
GA-BF_EASY_100_042.bpp,100,21,"{'FFIT': 41, 'BFIT': 26, 'WFIT': 21, 'AWFIT': 12}",0.8186
GA-BF_EASY_100_042.bpp,100,21,"{'FFIT': 23, 'BFIT': 28, 'WFIT': 18, 'AWFIT': 31}",0.8162
GA-BF_EASY_100_042.bpp,100,21,"{'FFIT': 30, 'BFIT': 28, 'WFIT': 20, 'AWFIT': 22}",0.8171
GA-BF_EASY_100_042.bpp,100,21,"{'FFIT': 29, 'BFIT': 33, 'WFIT': 9, 'AWFIT': 29}",0.8173
GA-BF_EASY_100_042.bpp,100,21,"{'FFIT': 30, 'BFIT': 5, 'WFIT': 34, 'AWFIT': 31}",0.8153
GA-BF_EASY_100_034.bpp,100,29,"{'FFIT': 29, 'BFIT': 8, 'WFIT': 52, 'AWFIT': 11}",0.801
GA-BF_EASY_100_034.bpp,100,29,"{'FFIT': 25, 'BFIT': 16, 'WFIT': 32, 'AWFIT': 27}",0.8025
GA-BF_EASY_100_034.bpp,100,29,"{'FFIT': 21, 'BFIT': 34, 'WFIT': 23, 'AWFIT': 22}",0.8025
GA-BF_EASY_100_034.bpp,100,29,"{'FFIT': 46, 'BFIT': 21, 'WFIT': 23, 'AWFIT': 10}",0.8075
GA-BF_EASY_100_034.bpp,100,29,"{'FFIT': 41, 'BFIT': 16, 'WFIT': 27, 'AWFIT': 16}",0.8022
GA-FF_EASY_100_082.bpp,100,18,"{'FFIT': 21, 'BFIT': 29, 'WFIT': 38, 'AWFIT': 12}",0.9008
GA-FF_EASY_100_082.bpp,100,18,"{'FFIT': 23, 'BFIT': 30, 'WFIT': 17, 'AWFIT': 30}",0.9007
GA-FF_EASY_100_082.bpp,100,18,"{'FFIT': 23, 'BFIT': 13, 'WFIT': 9, 'AWFIT': 55}",0.8926
GA-FF_EASY_100_082.bpp,100,18,"{'FFIT': 14, 'BFIT': 10, 'WFIT': 55, 'AWFIT': 21}",0.8931
GA-FF_EASY_100_082.bpp,100,18,"{'FFIT': 33, 'BFIT': 1, 'WFIT': 62, 'AWFIT': 4}",0.8986
GA-BF_EASY_100_079.bpp,100,23,"{'FFIT': 20, 'BFIT': 11, 'WFIT': 9, 'AWFIT': 60}",0.8354
GA-BF_EASY_100_079.bpp,100,23,"{'FFIT': 4, 'BFIT': 0, 'WFIT': 60, 'AWFIT': 36}",0.8308
GA-BF_EASY_100_079.bpp,100,22,"{'FFIT': 32, 'BFIT': 22, 'WFIT': 39, 'AWFIT': 7}",0.9113
GA-BF_EASY_100_079.bpp,100,23,"{'FFIT': 5, 'BFIT': 4, 'WFIT': 58, 'AWFIT': 33}",0.8308
GA-BF_EASY_100_079.bpp,100,23,"{'FFIT': 19, 'BFIT': 6, 'WFIT': 15, 'AWFIT': 60}",0.8419
GA-BF_EASY_100_033.bpp,100,23,"{'FFIT': 17, 'BFIT': 65, 'WFIT': 8, 'AWFIT': 10}",0.9752
GA-BF_EASY_100_033.bpp,100,24,"{'FFIT': 12, 'BFIT': 47, 'WFIT': 6, 'AWFIT': 35}",0.9087
GA-BF_EASY_100_033.bpp,100,25,"{'FFIT': 6, 'BFIT': 4, 'WFIT': 6, 'AWFIT': 84}",0.8371
GA-BF_EASY_100_033.bpp,100,25,"{'FFIT': 4, 'BFIT': 1, 'WFIT': 7, 'AWFIT': 88}",0.8347
GA-BF_EASY_100_033.bpp,100,24,"{'FFIT': 45, 'BFIT': 37, 'WFIT': 5, 'AWFIT': 13}",0.9086
GA-AWF_EASY_100_093.bpp,100,23,"{'FFIT': 16, 'BFIT': 14, 'WFIT': 63, 'AWFIT': 7}",0.913
GA-AWF_EASY_100_093.bpp,100,23,"{'FFIT': 18, 'BFIT': 17, 'WFIT': 46, 'AWFIT': 19}",0.913
GA-AWF_EASY_100_093.bpp,100,23,"{'FFIT': 27, 'BFIT': 48, 'WFIT': 21, 'AWFIT': 4}",0.9142
GA-AWF_EASY_100_093.bpp,100,23,"{'FFIT': 21, 'BFIT': 23, 'WFIT': 18, 'AWFIT': 38}",0.9153
GA-AWF_EASY_100_093.bpp,100,23,"{'FFIT': 65, 'BFIT': 4, 'WFIT': 26, 'AWFIT': 5}",0.9118
GA-BF_EASY_100_039.bpp,100,25,"{'FFIT': 47, 'BFIT': 5, 'WFIT': 12, 'AWFIT': 36}",0.861
GA-BF_EASY_100_039.bpp,100,26,"{'FFIT': 24, 'BFIT': 12, 'WFIT': 44, 'AWFIT': 20}",0.7965
GA-BF_EASY_100_039.bpp,100,26,"{'FFIT': 22, 'BFIT': 4, 'WFIT': 34, 'AWFIT': 40}",0.7974
GA-BF_EASY_100_039.bpp,100,25,"{'FFIT': 25, 'BFIT': 4, 'WFIT': 62, 'AWFIT': 9}",0.8472
GA-BF_EASY_100_039.bpp,100,26,"{'FFIT': 16, 'BFIT': 6, 'WFIT': 53, 'AWFIT': 25}",0.7968
GA-BF_EASY_100_066.bpp,100,29,"{'FFIT': 39, 'BFIT': 12, 'WFIT': 27, 'AWFIT': 22}",0.8199
GA-BF_EASY_100_066.bpp,100,28,"{'FFIT': 27, 'BFIT': 24, 'WFIT': 19, 'AWFIT': 30}",0.8667
GA-BF_EASY_100_066.bpp,100,29,"{'FFIT': 16, 'BFIT': 17, 'WFIT': 32, 'AWFIT': 35}",0.8059
GA-BF_EASY_100_066.bpp,100,29,"{'FFIT': 28, 'BFIT': 17, 'WFIT': 23, 'AWFIT': 32}",0.8088
GA-BF_EASY_100_066.bpp,100,28,"{'FFIT': 21, 'BFIT': 37, 'WFIT': 27, 'AWFIT': 15}",0.8681
GA-AWF_EASY_100_050.bpp,100,26,"{'FFIT': 14, 'BFIT': 34, 'WFIT': 39, 'AWFIT': 13}",0.9182
GA-AWF_EASY_100_050.bpp,100,27,"{'FFIT': 34, 'BFIT': 31, 'WFIT': 23, 'AWFIT': 12}",0.8705
GA-AWF_EASY_100_050.bpp,100,26,"{'FFIT': 25, 'BFIT': 13, 'WFIT': 56, 'AWFIT': 6}",0.9182
GA-AWF_EASY_100_050.bpp,100,27,"{'FFIT': 16, 'BFIT': 28, 'WFIT': 47, 'AWFIT': 9}",0.8611
GA-AWF_EASY_100_050.bpp,100,27,"{'FFIT': 17, 'BFIT': 25, 'WFIT': 39, 'AWFIT': 19}",0.8706
GA-BF_EASY_100_055.bpp,100,17,"{'FFIT': 37, 'BFIT': 24, 'WFIT': 24, 'AWFIT': 15}",0.8011
GA-BF_EASY_100_055.bpp,100,16,"{'FFIT': 17, 'BFIT': 27, 'WFIT': 54, 'AWFIT': 2}",0.8874
GA-BF_EASY_100_055.bpp,100,16,"{'FFIT': 14, 'BFIT': 27, 'WFIT': 57, 'AWFIT': 2}",0.8874
GA-BF_EASY_100_055.bpp,100,16,"{'FFIT': 12, 'BFIT': 53, 'WFIT': 22, 'AWFIT': 13}",0.8873
GA-BF_EASY_100_055.bpp,100,16,"{'FFIT': 6, 'BFIT': 30, 'WFIT': 21, 'AWFIT': 43}",0.884
GA-AWF_EASY_100_056.bpp,100,25,"{'FFIT': 9, 'BFIT': 12, 'WFIT': 70, 'AWFIT': 9}",0.8215
GA-AWF_EASY_100_056.bpp,100,24,"{'FFIT': 11, 'BFIT': 17, 'WFIT': 69, 'AWFIT': 3}",0.8888
GA-AWF_EASY_100_056.bpp,100,24,"{'FFIT': 17, 'BFIT': 29, 'WFIT': 18, 'AWFIT': 36}",0.8896
GA-AWF_EASY_100_056.bpp,100,24,"{'FFIT': 24, 'BFIT': 16, 'WFIT': 53, 'AWFIT': 7}",0.889
GA-AWF_EASY_100_056.bpp,100,24,"{'FFIT': 30, 'BFIT': 16, 'WFIT': 52, 'AWFIT': 2}",0.8891
GA-AWF_EASY_100_052.bpp,100,24,"{'FFIT': 53, 'BFIT': 4, 'WFIT': 41, 'AWFIT': 2}",0.909
GA-AWF_EASY_100_052.bpp,100,24,"{'FFIT': 29, 'BFIT': 4, 'WFIT': 39, 'AWFIT': 28}",0.9093
GA-AWF_EASY_100_052.bpp,100,24,"{'FFIT': 18, 'BFIT': 20, 'WFIT': 11, 'AWFIT': 51}",0.9202
GA-AWF_EASY_100_052.bpp,100,24,"{'FFIT': 39, 'BFIT': 11, 'WFIT': 36, 'AWFIT': 14}",0.9091
GA-AWF_EASY_100_052.bpp,100,24,"{'FFIT': 29, 'BFIT': 25, 'WFIT': 12, 'AWFIT': 34}",0.909
GA-AWF_EASY_100_071.bpp,100,26,"{'FFIT': 21, 'BFIT': 25, 'WFIT': 36, 'AWFIT': 18}",0.8985
GA-AWF_EASY_100_071.bpp,100,27,"{'FFIT': 48, 'BFIT': 30, 'WFIT': 9, 'AWFIT': 13}",0.8427
GA-AWF_EASY_100_071.bpp,100,26,"{'FFIT': 31, 'BFIT': 15, 'WFIT': 24, 'AWFIT': 30}",0.899
GA-AWF_EASY_100_071.bpp,100,27,"{'FFIT': 21, 'BFIT': 2, 'WFIT': 65, 'AWFIT': 12}",0.8436
GA-AWF_EASY_100_071.bpp,100,26,"{'FFIT': 51, 'BFIT': 14, 'WFIT': 18, 'AWFIT': 17}",0.8925
GA-FF_EASY_100_033.bpp,100,23,"{'FFIT': 32, 'BFIT': 15, 'WFIT': 49, 'AWFIT': 4}",0.9079
GA-FF_EASY_100_033.bpp,100,24,"{'FFIT': 3, 'BFIT': 16, 'WFIT': 77, 'AWFIT': 4}",0.8506
GA-FF_EASY_100_033.bpp,100,23,"{'FFIT': 8, 'BFIT': 38, 'WFIT': 50, 'AWFIT': 4}",0.9079
