INSTANCE,ITEMS,BINS,HEURISTICS,WASTE (OBJ)
GA-FF_EASY_100_078.bpp,100,30,"{'FFIT': 36, 'BFIT': 31, 'WFIT': 11, 'AWFIT': 22}",0.8953
GA-FF_EASY_100_012.bpp,100,27,"{'FFIT': 26, 'BFIT': 13, 'WFIT': 38, 'AWFIT': 23}",0.8512
GA-FF_EASY_100_012.bpp,100,26,"{'FFIT': 30, 'BFIT': 23, 'WFIT': 12, 'AWFIT': 35}",0.912
GA-FF_EASY_100_012.bpp,100,26,"{'FFIT': 55, 'BFIT': 30, 'WFIT': 8, 'AWFIT': 7}",0.9299
GA-FF_EASY_100_013.bpp,100,24,"{'FFIT': 54, 'BFIT': 21, 'WFIT': 17, 'AWFIT': 8}",0.9143
GA-FF_EASY_100_013.bpp,100,24,"{'FFIT': 57, 'BFIT': 11, 'WFIT': 20, 'AWFIT': 12}",0.9193
GA-FF_EASY_100_013.bpp,100,24,"{'FFIT': 49, 'BFIT': 26, 'WFIT': 17, 'AWFIT': 8}",0.9283
GA-AWF_EASY_100_098.bpp,100,24,"{'FFIT': 41, 'BFIT': 32, 'WFIT': 20, 'AWFIT': 7}",0.908
GA-AWF_EASY_100_098.bpp,100,24,"{'FFIT': 32, 'BFIT': 35, 'WFIT': 15, 'AWFIT': 18}",0.9077
GA-AWF_EASY_100_098.bpp,100,24,"{'FFIT': 26, 'BFIT': 21, 'WFIT': 28, 'AWFIT': 25}",0.9098
GA-WF_EASY_100_056.bpp,100,31,"{'FFIT': 51, 'BFIT': 23, 'WFIT': 17, 'AWFIT': 9}",0.8693
GA-WF_EASY_100_056.bpp,100,31,"{'FFIT': 53, 'BFIT': 26, 'WFIT': 17, 'AWFIT': 4}",0.8693
GA-WF_EASY_100_056.bpp,100,30,"{'FFIT': 52, 'BFIT': 23, 'WFIT': 18, 'AWFIT': 7}",0.9275
GA-WF_EASY_100_004.bpp,100,25,"{'FFIT': 67, 'BFIT': 19, 'WFIT': 10, 'AWFIT': 4}",0.8408
GA-WF_EASY_100_004.bpp,100,25,"{'FFIT': 34, 'BFIT': 37, 'WFIT': 14, 'AWFIT': 15}",0.8414
GA-WF_EASY_100_004.bpp,100,25,"{'FFIT': 30, 'BFIT': 31, 'WFIT': 27, 'AWFIT': 12}",0.8405
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 54, 'BFIT': 15, 'WFIT': 15, 'AWFIT': 16}",0.9067
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 51, 'BFIT': 27, 'WFIT': 14, 'AWFIT': 8}",0.9071
GA-WF_EASY_100_021.bpp,100,23,"{'FFIT': 31, 'BFIT': 31, 'WFIT': 19, 'AWFIT': 19}",0.9074
GA-AWF_EASY_100_024.bpp,100,24,"{'FFIT': 61, 'BFIT': 23, 'WFIT': 9, 'AWFIT': 7}",0.9116
GA-AWF_EASY_100_024.bpp,100,24,"{'FFIT': 39, 'BFIT': 29, 'WFIT': 15, 'AWFIT': 17}",0.9116
GA-AWF_EASY_100_024.bpp,100,24,"{'FFIT': 49, 'BFIT': 26, 'WFIT': 18, 'AWFIT': 7}",0.9108
GA-WF_EASY_100_031.bpp,100,27,"{'FFIT': 59, 'BFIT': 20, 'WFIT': 17, 'AWFIT': 4}",0.8588
GA-WF_EASY_100_031.bpp,100,27,"{'FFIT': 52, 'BFIT': 20, 'WFIT': 16, 'AWFIT': 12}",0.8589
GA-WF_EASY_100_031.bpp,100,27,"{'FFIT': 44, 'BFIT': 23, 'WFIT': 22, 'AWFIT': 11}",0.8603
GA-WF_EASY_100_030.bpp,100,26,"{'FFIT': 74, 'BFIT': 15, 'WFIT': 7, 'AWFIT': 4}",0.853
GA-WF_EASY_100_030.bpp,100,26,"{'FFIT': 49, 'BFIT': 39, 'WFIT': 9, 'AWFIT': 3}",0.853
GA-WF_EASY_100_030.bpp,100,26,"{'FFIT': 60, 'BFIT': 18, 'WFIT': 15, 'AWFIT': 7}",0.8528
GA-BF_EASY_100_054.bpp,100,28,"{'FFIT': 77, 'BFIT': 17, 'WFIT': 5, 'AWFIT': 1}",0.8756
GA-BF_EASY_100_054.bpp,100,29,"{'FFIT': 65, 'BFIT': 24, 'WFIT': 9, 'AWFIT': 2}",0.817
GA-BF_EASY_100_054.bpp,100,29,"{'FFIT': 57, 'BFIT': 28, 'WFIT': 12, 'AWFIT': 3}",0.8163
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 56, 'BFIT': 17, 'WFIT': 21, 'AWFIT': 6}",0.8524
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 46, 'BFIT': 24, 'WFIT': 17, 'AWFIT': 13}",0.8524
GA-WF_EASY_100_068.bpp,100,26,"{'FFIT': 30, 'BFIT': 31, 'WFIT': 21, 'AWFIT': 18}",0.8527
GA-BF_EASY_100_076.bpp,100,19,"{'FFIT': 62, 'BFIT': 18, 'WFIT': 13, 'AWFIT': 7}",0.8195
GA-BF_EASY_100_076.bpp,100,19,"{'FFIT': 52, 'BFIT': 22, 'WFIT': 20, 'AWFIT': 6}",0.8178
GA-BF_EASY_100_076.bpp,100,19,"{'FFIT': 42, 'BFIT': 21, 'WFIT': 26, 'AWFIT': 11}",0.8179
GA-WF_EASY_100_087.bpp,100,28,"{'FFIT': 70, 'BFIT': 17, 'WFIT': 6, 'AWFIT': 7}",0.8598
GA-WF_EASY_100_087.bpp,100,28,"{'FFIT': 71, 'BFIT': 18, 'WFIT': 10, 'AWFIT': 1}",0.8599
GA-WF_EASY_100_087.bpp,100,28,"{'FFIT': 52, 'BFIT': 21, 'WFIT': 14, 'AWFIT': 13}",0.8599
GA-BF_EASY_100_008.bpp,100,25,"{'FFIT': 60, 'BFIT': 22, 'WFIT': 8, 'AWFIT': 10}",0.856
GA-BF_EASY_100_008.bpp,100,25,"{'FFIT': 46, 'BFIT': 32, 'WFIT': 10, 'AWFIT': 12}",0.8582
GA-BF_EASY_100_008.bpp,100,25,"{'FFIT': 49, 'BFIT': 22, 'WFIT': 18, 'AWFIT': 11}",0.8563
GA-AWF_EASY_100_035.bpp,100,22,"{'FFIT': 59, 'BFIT': 26, 'WFIT': 10, 'AWFIT': 5}",0.91
GA-AWF_EASY_100_035.bpp,100,22,"{'FFIT': 35, 'BFIT': 31, 'WFIT': 30, 'AWFIT': 4}",0.91
GA-AWF_EASY_100_035.bpp,100,22,"{'FFIT': 34, 'BFIT': 12, 'WFIT': 40, 'AWFIT': 14}",0.9096
GA-WF_EASY_100_049.bpp,100,31,"{'FFIT': 68, 'BFIT': 19, 'WFIT': 8, 'AWFIT': 5}",0.8592
GA-WF_EASY_100_049.bpp,100,30,"{'FFIT': 69, 'BFIT': 14, 'WFIT': 10, 'AWFIT': 7}",0.9176
GA-WF_EASY_100_049.bpp,100,31,"{'FFIT': 51, 'BFIT': 23, 'WFIT': 18, 'AWFIT': 8}",0.8602
GA-BF_EASY_100_037.bpp,100,21,"{'FFIT': 36, 'BFIT': 21, 'WFIT': 33, 'AWFIT': 10}",0.9011
GA-BF_EASY_100_037.bpp,100,21,"{'FFIT': 41, 'BFIT': 24, 'WFIT': 23, 'AWFIT': 12}",0.9028
GA-BF_EASY_100_037.bpp,100,22,"{'FFIT': 40, 'BFIT': 25, 'WFIT': 26, 'AWFIT': 9}",0.8332
GA-BF_EASY_100_006.bpp,100,23,"{'FFIT': 39, 'BFIT': 32, 'WFIT': 14, 'AWFIT': 15}",0.8882
GA-BF_EASY_100_006.bpp,100,23,"{'FFIT': 39, 'BFIT': 33, 'WFIT': 15, 'AWFIT': 13}",0.8869
GA-BF_EASY_100_006.bpp,100,24,"{'FFIT': 28, 'BFIT': 31, 'WFIT': 11, 'AWFIT': 30}",0.829
GA-BF_EASY_100_067.bpp,100,26,"{'FFIT': 32, 'BFIT': 29, 'WFIT': 24, 'AWFIT': 15}",0.8547
GA-BF_EASY_100_067.bpp,100,25,"{'FFIT': 32, 'BFIT': 22, 'WFIT': 35, 'AWFIT': 11}",0.9071
GA-BF_EASY_100_067.bpp,100,26,"{'FFIT': 21, 'BFIT': 29, 'WFIT': 30, 'AWFIT': 20}",0.8531
GA-AWF_EASY_100_099.bpp,100,24,"{'FFIT': 54, 'BFIT': 18, 'WFIT': 16, 'AWFIT': 12}",0.91
GA-AWF_EASY_100_099.bpp,100,24,"{'FFIT': 62, 'BFIT': 17, 'WFIT': 15, 'AWFIT': 6}",0.9065
GA-AWF_EASY_100_099.bpp,100,24,"{'FFIT': 43, 'BFIT': 20, 'WFIT': 26, 'AWFIT': 11}",0.9067
GA-BF_EASY_100_009.bpp,100,19,"{'FFIT': 60, 'BFIT': 19, 'WFIT': 14, 'AWFIT': 7}",0.8205
GA-BF_EASY_100_009.bpp,100,18,"{'FFIT': 35, 'BFIT': 30, 'WFIT': 21, 'AWFIT': 14}",0.8959
GA-BF_EASY_100_009.bpp,100,19,"{'FFIT': 33, 'BFIT': 25, 'WFIT': 22, 'AWFIT': 20}",0.8207
GA-AWF_EASY_100_007.bpp,100,26,"{'FFIT': 50, 'BFIT': 17, 'WFIT': 21, 'AWFIT': 12}",0.8542
GA-AWF_EASY_100_007.bpp,100,26,"{'FFIT': 41, 'BFIT': 24, 'WFIT': 24, 'AWFIT': 11}",0.8543
GA-AWF_EASY_100_007.bpp,100,26,"{'FFIT': 33, 'BFIT': 28, 'WFIT': 32, 'AWFIT': 7}",0.8543
GA-WF_EASY_100_006.bpp,100,23,"{'FFIT': 52, 'BFIT': 20, 'WFIT': 14, 'AWFIT': 14}",0.9113
GA-WF_EASY_100_006.bpp,100,23,"{'FFIT': 41, 'BFIT': 20, 'WFIT': 20, 'AWFIT': 19}",0.9107
GA-WF_EASY_100_006.bpp,100,23,"{'FFIT': 48, 'BFIT': 19, 'WFIT': 21, 'AWFIT': 12}",0.9118
GA-AWF_EASY_100_014.bpp,100,23,"{'FFIT': 54, 'BFIT': 15, 'WFIT': 24, 'AWFIT': 7}",0.9025
GA-AWF_EASY_100_014.bpp,100,23,"{'FFIT': 45, 'BFIT': 22, 'WFIT': 18, 'AWFIT': 15}",0.9023
GA-AWF_EASY_100_014.bpp,100,23,"{'FFIT': 43, 'BFIT': 17, 'WFIT': 32, 'AWFIT': 8}",0.9035
GA-FF_EASY_100_048.bpp,100,24,"{'FFIT': 51, 'BFIT': 20, 'WFIT': 13, 'AWFIT': 16}",0.9129
GA-FF_EASY_100_048.bpp,100,24,"{'FFIT': 25, 'BFIT': 42, 'WFIT': 16, 'AWFIT': 17}",0.9102
GA-FF_EASY_100_048.bpp,100,24,"{'FFIT': 37, 'BFIT': 29, 'WFIT': 19, 'AWFIT': 15}",0.923
GA-WF_EASY_100_088.bpp,100,23,"{'FFIT': 64, 'BFIT': 21, 'WFIT': 13, 'AWFIT': 2}",0.9102
GA-WF_EASY_100_088.bpp,100,23,"{'FFIT': 48, 'BFIT': 28, 'WFIT': 13, 'AWFIT': 11}",0.9099
GA-WF_EASY_100_088.bpp,100,23,"{'FFIT': 51, 'BFIT': 21, 'WFIT': 14, 'AWFIT': 14}",0.91
GA-BF_EASY_100_029.bpp,100,26,"{'FFIT': 31, 'BFIT': 18, 'WFIT': 30, 'AWFIT': 21}",0.867
GA-BF_EASY_100_029.bpp,100,27,"{'FFIT': 28, 'BFIT': 17, 'WFIT': 30, 'AWFIT': 25}",0.7957
GA-BF_EASY_100_029.bpp,100,27,"{'FFIT': 24, 'BFIT': 18, 'WFIT': 28, 'AWFIT': 30}",0.7953
GA-FF_EASY_100_010.bpp,100,26,"{'FFIT': 58, 'BFIT': 24, 'WFIT': 11, 'AWFIT': 7}",0.9202
GA-FF_EASY_100_010.bpp,100,27,"{'FFIT': 49, 'BFIT': 20, 'WFIT': 17, 'AWFIT': 14}",0.8627
GA-FF_EASY_100_010.bpp,100,26,"{'FFIT': 55, 'BFIT': 13, 'WFIT': 19, 'AWFIT': 13}",0.9205
GA-AWF_EASY_100_066.bpp,100,23,"{'FFIT': 42, 'BFIT': 23, 'WFIT': 21, 'AWFIT': 14}",0.9122
GA-AWF_EASY_100_066.bpp,100,23,"{'FFIT': 24, 'BFIT': 18, 'WFIT': 38, 'AWFIT': 20}",0.908
GA-AWF_EASY_100_066.bpp,100,22,"{'FFIT': 51, 'BFIT': 20, 'WFIT': 19, 'AWFIT': 10}",0.9901
GA-WF_EASY_100_045.bpp,100,26,"{'FFIT': 68, 'BFIT': 17, 'WFIT': 11, 'AWFIT': 4}",0.8561
GA-WF_EASY_100_045.bpp,100,26,"{'FFIT': 40, 'BFIT': 34, 'WFIT': 13, 'AWFIT': 13}",0.856
GA-WF_EASY_100_045.bpp,100,26,"{'FFIT': 38, 'BFIT': 20, 'WFIT': 29, 'AWFIT': 13}",0.8565
GA-BF_EASY_100_082.bpp,100,25,"{'FFIT': 29, 'BFIT': 19, 'WFIT': 25, 'AWFIT': 27}",0.8408
GA-BF_EASY_100_082.bpp,100,25,"{'FFIT': 30, 'BFIT': 20, 'WFIT': 32, 'AWFIT': 18}",0.8395
GA-BF_EASY_100_082.bpp,100,25,"{'FFIT': 28, 'BFIT': 24, 'WFIT': 25, 'AWFIT': 23}",0.8388
GA-FF_EASY_100_091.bpp,100,24,"{'FFIT': 21, 'BFIT': 42, 'WFIT': 28, 'AWFIT': 9}",0.9148
GA-FF_EASY_100_091.bpp,100,25,"{'FFIT': 27, 'BFIT': 52, 'WFIT': 9, 'AWFIT': 12}",0.8605
GA-FF_EASY_100_091.bpp,100,25,"{'FFIT': 24, 'BFIT': 20, 'WFIT': 20, 'AWFIT': 36}",0.86
GA-BF_EASY_100_097.bpp,100,24,"{'FFIT': 38, 'BFIT': 23, 'WFIT': 17, 'AWFIT': 22}",0.7805
GA-BF_EASY_100_097.bpp,100,24,"{'FFIT': 28, 'BFIT': 26, 'WFIT': 26, 'AWFIT': 20}",0.7787
GA-BF_EASY_100_097.bpp,100,24,"{'FFIT': 32, 'BFIT': 22, 'WFIT': 29, 'AWFIT': 17}",0.7772
GA-WF_EASY_100_071.bpp,100,29,"{'FFIT': 59, 'BFIT': 23, 'WFIT': 12, 'AWFIT': 6}",0.8698
GA-WF_EASY_100_071.bpp,100,28,"{'FFIT': 60, 'BFIT': 21, 'WFIT': 11, 'AWFIT': 8}",0.9258
GA-WF_EASY_100_071.bpp,100,29,"{'FFIT': 42, 'BFIT': 20, 'WFIT': 21, 'AWFIT': 17}",0.8698
GA-BF_EASY_100_057.bpp,100,17,"{'FFIT': 51, 'BFIT': 29, 'WFIT': 17, 'AWFIT': 3}",0.8907
GA-BF_EASY_100_057.bpp,100,18,"{'FFIT': 36, 'BFIT': 27, 'WFIT': 23, 'AWFIT': 14}",0.8029
GA-BF_EASY_100_057.bpp,100,18,"{'FFIT': 13, 'BFIT': 30, 'WFIT': 35, 'AWFIT': 22}",0.8021
GA-WF_EASY_100_017.bpp,100,26,"{'FFIT': 41, 'BFIT': 29, 'WFIT': 17, 'AWFIT': 13}",0.8427
GA-WF_EASY_100_017.bpp,100,26,"{'FFIT': 46, 'BFIT': 26, 'WFIT': 18, 'AWFIT': 10}",0.8435
GA-WF_EASY_100_017.bpp,100,26,"{'FFIT': 47, 'BFIT': 16, 'WFIT': 19, 'AWFIT': 18}",0.8431
GA-WF_EASY_100_032.bpp,100,29,"{'FFIT': 58, 'BFIT': 16, 'WFIT': 16, 'AWFIT': 10}",0.8611
GA-WF_EASY_100_032.bpp,100,29,"{'FFIT': 48, 'BFIT': 12, 'WFIT': 19, 'AWFIT': 21}",0.8654
GA-WF_EASY_100_032.bpp,100,29,"{'FFIT': 34, 'BFIT': 33, 'WFIT': 18, 'AWFIT': 15}",0.8611
GA-AWF_EASY_100_082.bpp,100,25,"{'FFIT': 54, 'BFIT': 17, 'WFIT': 17, 'AWFIT': 12}",0.8816
GA-AWF_EASY_100_082.bpp,100,25,"{'FFIT': 44, 'BFIT': 31, 'WFIT': 15, 'AWFIT': 10}",0.8816
GA-AWF_EASY_100_082.bpp,100,24,"{'FFIT': 51, 'BFIT': 22, 'WFIT': 17, 'AWFIT': 10}",0.9519
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 21, 'BFIT': 18, 'WFIT': 21, 'AWFIT': 40}",0.9072
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 19, 'BFIT': 18, 'WFIT': 24, 'AWFIT': 39}",0.9071
GA-AWF_EASY_100_057.bpp,100,24,"{'FFIT': 32, 'BFIT': 14, 'WFIT': 29, 'AWFIT': 25}",0.9074
GA-BF_EASY_100_027.bpp,100,22,"{'FFIT': 37, 'BFIT': 17, 'WFIT': 29, 'AWFIT': 17}",0.8858
GA-BF_EASY_100_027.bpp,100,23,"{'FFIT': 28, 'BFIT': 20, 'WFIT': 28, 'AWFIT': 24}",0.8262
GA-BF_EASY_100_027.bpp,100,22,"{'FFIT': 30, 'BFIT': 31, 'WFIT': 26, 'AWFIT': 13}",0.8947
GA-AWF_EASY_100_091.bpp,100,27,"{'FFIT': 20, 'BFIT': 30, 'WFIT': 24, 'AWFIT': 26}",0.9107
GA-AWF_EASY_100_091.bpp,100,27,"{'FFIT': 25, 'BFIT': 27, 'WFIT': 19, 'AWFIT': 29}",0.9102
GA-AWF_EASY_100_091.bpp,100,27,"{'FFIT': 19, 'BFIT': 6, 'WFIT': 39, 'AWFIT': 36}",0.9098
GA-FF_EASY_100_056.bpp,100,23,"{'FFIT': 48, 'BFIT': 15, 'WFIT': 14, 'AWFIT': 23}",0.9044
GA-FF_EASY_100_056.bpp,100,23,"{'FFIT': 45, 'BFIT': 32, 'WFIT': 13, 'AWFIT': 10}",0.9162
GA-FF_EASY_100_056.bpp,100,23,"{'FFIT': 46, 'BFIT': 22, 'WFIT': 18, 'AWFIT': 14}",0.9051
GA-BF_EASY_100_039.bpp,100,25,"{'FFIT': 33, 'BFIT': 24, 'WFIT': 25, 'AWFIT': 18}",0.849
GA-BF_EASY_100_039.bpp,100,26,"{'FFIT': 33, 'BFIT': 26, 'WFIT': 22, 'AWFIT': 19}",0.7979
GA-BF_EASY_100_039.bpp,100,25,"{'FFIT': 25, 'BFIT': 30, 'WFIT': 25, 'AWFIT': 20}",0.8467
GA-FF_EASY_100_044.bpp,100,22,"{'FFIT': 29, 'BFIT': 35, 'WFIT': 24, 'AWFIT': 12}",0.9073
GA-FF_EASY_100_044.bpp,100,22,"{'FFIT': 26, 'BFIT': 24, 'WFIT': 27, 'AWFIT': 23}",0.9116
GA-FF_EASY_100_044.bpp,100,22,"{'FFIT': 36, 'BFIT': 21, 'WFIT': 23, 'AWFIT': 20}",0.9117
GA-AWF_EASY_100_010.bpp,100,24,"{'FFIT': 33, 'BFIT': 29, 'WFIT': 21, 'AWFIT': 17}",0.9136
GA-AWF_EASY_100_010.bpp,100,24,"{'FFIT': 18, 'BFIT': 27, 'WFIT': 30, 'AWFIT': 25}",0.911
GA-AWF_EASY_100_010.bpp,100,24,"{'FFIT': 35, 'BFIT': 17, 'WFIT': 20, 'AWFIT': 28}",0.9241
GA-AWF_EASY_100_031.bpp,100,24,"{'FFIT': 44, 'BFIT': 30, 'WFIT': 16, 'AWFIT': 10}",0.9118
GA-AWF_EASY_100_031.bpp,100,24,"{'FFIT': 37, 'BFIT': 16, 'WFIT': 36, 'AWFIT': 11}",0.9128
GA-AWF_EASY_100_031.bpp,100,24,"{'FFIT': 19, 'BFIT': 17, 'WFIT': 19, 'AWFIT': 45}",0.9084
GA-FF_EASY_100_005.bpp,100,23,"{'FFIT': 48, 'BFIT': 28, 'WFIT': 14, 'AWFIT': 10}",0.9163
GA-FF_EASY_100_005.bpp,100,23,"{'FFIT': 35, 'BFIT': 24, 'WFIT': 22, 'AWFIT': 19}",0.9136
GA-FF_EASY_100_005.bpp,100,23,"{'FFIT': 37, 'BFIT': 20, 'WFIT': 22, 'AWFIT': 21}",0.9164
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 39, 'BFIT': 25, 'WFIT': 18, 'AWFIT': 18}",0.9126
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 40, 'BFIT': 20, 'WFIT': 19, 'AWFIT': 21}",0.9121
GA-FF_EASY_100_066.bpp,100,22,"{'FFIT': 27, 'BFIT': 26, 'WFIT': 20, 'AWFIT': 27}",0.9099
GA-AWF_EASY_100_077.bpp,100,24,"{'FFIT': 53, 'BFIT': 21, 'WFIT': 16, 'AWFIT': 10}",0.9124
GA-AWF_EASY_100_077.bpp,100,24,"{'FFIT': 46, 'BFIT': 10, 'WFIT': 22, 'AWFIT': 22}",0.912
GA-AWF_EASY_100_077.bpp,100,24,"{'FFIT': 52, 'BFIT': 22, 'WFIT': 10, 'AWFIT': 16}",0.9121
GA-AWF_EASY_100_068.bpp,100,26,"{'FFIT': 52, 'BFIT': 21, 'WFIT': 22, 'AWFIT': 5}",0.9042
GA-AWF_EASY_100_068.bpp,100,26,"{'FFIT': 35, 'BFIT': 22, 'WFIT': 24, 'AWFIT': 19}",0.904
GA-AWF_EASY_100_068.bpp,100,26,"{'FFIT': 47, 'BFIT': 19, 'WFIT': 24, 'AWFIT': 10}",0.9041
GA-FF_EASY_100_083.bpp,100,25,"{'FFIT': 59, 'BFIT': 21, 'WFIT': 9, 'AWFIT': 11}",0.9222
GA-FF_EASY_100_083.bpp,100,26,"{'FFIT': 42, 'BFIT': 23, 'WFIT': 13, 'AWFIT': 22}",0.8453
GA-FF_EASY_100_083.bpp,100,25,"{'FFIT': 49, 'BFIT': 19, 'WFIT': 22, 'AWFIT': 10}",0.9147
GA-WF_EASY_100_044.bpp,100,29,"{'FFIT': 50, 'BFIT': 22, 'WFIT': 16, 'AWFIT': 12}",0.8737
GA-WF_EASY_100_044.bpp,100,29,"{'FFIT': 37, 'BFIT': 27, 'WFIT': 27, 'AWFIT': 9}",0.8754
GA-WF_EASY_100_044.bpp,100,30,"{'FFIT': 27, 'BFIT': 35, 'WFIT': 25, 'AWFIT': 13}",0.8172
GA-AWF_EASY_100_043.bpp,100,26,"{'FFIT': 22, 'BFIT': 22, 'WFIT': 21, 'AWFIT': 35}",0.9143
GA-AWF_EASY_100_043.bpp,100,26,"{'FFIT': 19, 'BFIT': 20, 'WFIT': 25, 'AWFIT': 36}",0.9149
GA-AWF_EASY_100_043.bpp,100,26,"{'FFIT': 17, 'BFIT': 19, 'WFIT': 14, 'AWFIT': 50}",0.9239
GA-AWF_EASY_100_020.bpp,100,24,"{'FFIT': 16, 'BFIT': 10, 'WFIT': 37, 'AWFIT': 37}",0.9013
GA-AWF_EASY_100_020.bpp,100,24,"{'FFIT': 16, 'BFIT': 19, 'WFIT': 23, 'AWFIT': 42}",0.9021
GA-AWF_EASY_100_020.bpp,100,24,"{'FFIT': 20, 'BFIT': 20, 'WFIT': 23, 'AWFIT': 37}",0.9018
GA-AWF_EASY_100_047.bpp,100,25,"{'FFIT': 27, 'BFIT': 31, 'WFIT': 25, 'AWFIT': 17}",0.8911
GA-AWF_EASY_100_047.bpp,100,25,"{'FFIT': 21, 'BFIT': 27, 'WFIT': 33, 'AWFIT': 19}",0.9001
GA-AWF_EASY_100_047.bpp,100,25,"{'FFIT': 24, 'BFIT': 13, 'WFIT': 36, 'AWFIT': 27}",0.8997
GA-BF_EASY_100_085.bpp,100,20,"{'FFIT': 34, 'BFIT': 25, 'WFIT': 22, 'AWFIT': 19}",0.8212
GA-BF_EASY_100_085.bpp,100,19,"{'FFIT': 43, 'BFIT': 19, 'WFIT': 23, 'AWFIT': 15}",0.8989
GA-BF_EASY_100_085.bpp,100,19,"{'FFIT': 36, 'BFIT': 22, 'WFIT': 20, 'AWFIT': 22}",0.8995
GA-WF_EASY_100_053.bpp,100,30,"{'FFIT': 35, 'BFIT': 26, 'WFIT': 21, 'AWFIT': 18}",0.816
GA-WF_EASY_100_053.bpp,100,29,"{'FFIT': 29, 'BFIT': 26, 'WFIT': 20, 'AWFIT': 25}",0.866
GA-WF_EASY_100_053.bpp,100,29,"{'FFIT': 32, 'BFIT': 23, 'WFIT': 21, 'AWFIT': 24}",0.866
